parameter_alpha,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,15,12,42,100000,100000,117,164,355,375,0.5,0.4319526627218935,0.5072115384615384
0.4,15,13,42,100000,100000,228,80,355,375,0.5,0.4,0.5072115384615384
0.4,15,14,42,100000,100000,300,22,355,375,0.5,0.2727272727272727,0.5072115384615384
0.4,15,15,42,100000,100000,254,78,355,375,0.5,0.39814814814814814,0.5072115384615384
0.4,15,16,42,100000,100000,89,193,355,375,0.5,0.4076923076923077,0.5072115384615384
0.4,15,17,42,100000,100000,260,185,355,375,0.5,0.48535564853556484,0.5072115384615384
0.4,15,18,42,100000,100000,38,261,355,375,0.5,0.3559322033898305,0.5072115384615384
0.4,15,19,42,100000,100000,136,232,355,375,0.5,0.4416243654822335,0.5072115384615384
0.4,15,20,42,100000,100000,118,66,355,375,0.5,0.3956043956043956,0.5072115384615384
0.4,15,21,42,100000,100000,78,143,355,375,0.5,0.4107142857142857,0.5072115384615384
0.4,15,22,42,100000,100000,68,88,355,375,0.5,0.40404040404040403,0.5072115384615384
0.4,15,23,42,100000,100000,232,195,355,375,0.5,0.488,0.5072115384615384
0.4,15,24,42,100000,100000,8,228,355,375,0.5,0.3333333333333333,0.5072115384615384
0.4,15,25,42,100000,100000,150,125,355,375,0.5,0.4319526627218935,0.5072115384615384
0.4,15,26,42,100000,100000,178,200,355,375,0.5,0.48616600790513836,0.5072115384615384
0.4,15,27,42,100000,100000,253,208,355,375,0.5,0.47924528301886793,0.5072115384615384
0.4,15,28,42,100000,100000,156,94,355,375,0.5,0.4126984126984127,0.5072115384615384
0.4,15,29,42,100000,100000,41,246,355,375,0.5,0.3559322033898305,0.5072115384615384
0.4,15,30,42,100000,100000,74,36,355,375,0.5,0.2830188679245283,0.5072115384615384
0.4,15,31,42,100000,100000,64,188,355,375,0.5,0.40860215053763443,0.5072115384615384
0.4,15,32,42,100000,100000,84,343,355,375,0.5,0.408,0.5072115384615384
0.4,15,33,42,100000,100000,84,57,355,375,0.5,0.37037037037037035,0.5072115384615384
0.4,15,34,42,100000,100000,263,104,355,375,0.5,0.4326241134751773,0.5072115384615384
0.4,15,35,42,100000,100000,132,230,355,375,0.5,0.4397905759162304,0.5072115384615384
0.4,15,36,42,100000,100000,134,164,355,375,0.5,0.441025641025641,0.5072115384615384
0.4,15,37,42,100000,100000,68,133,355,375,0.5,0.40404040404040403,0.5072115384615384
0.4,15,38,42,100000,100000,195,57,355,375,0.5,0.37037037037037035,0.5072115384615384
0.4,15,39,42,100000,100000,42,344,355,375,0.5,0.3559322033898305,0.5072115384615384
0.4,15,40,42,100000,100000,115,199,355,375,0.5,0.4251497005988024,0.5072115384615384
0.4,15,41,42,100000,100000,123,277,355,375,0.5,0.44,0.5072115384615384
0.4,15,42,42,100000,100000,136,25,355,375,0.5,0.2702702702702703,0.5072115384615384
0.4,15,43,42,100000,100000,156,294,355,375,0.5,0.46846846846846846,0.5072115384615384
0.4,15,44,42,100000,100000,210,32,355,375,0.5,0.2653061224489796,0.5072115384615384
0.4,15,45,42,100000,100000,127,232,355,375,0.5,0.43169398907103823,0.5072115384615384
0.4,15,46,42,100000,100000,90,157,355,375,0.5,0.4090909090909091,0.5072115384615384
0.4,15,47,42,100000,100000,181,116,355,375,0.5,0.4267515923566879,0.5072115384615384
0.4,15,48,42,100000,100000,35,132,355,375,0.5,0.32142857142857145,0.5072115384615384
0.4,15,49,42,100000,100000,51,108,355,375,0.5,0.35526315789473684,0.5072115384615384
0.4,15,50,42,100000,100000,93,141,355,375,0.5,0.4222222222222222,0.5072115384615384
0.4,15,51,42,100000,100000,252,202,355,375,0.5,0.4844961240310077,0.5072115384615384
0.4,15,52,42,100000,100000,233,170,355,375,0.5,0.46846846846846846,0.5072115384615384
0.4,15,53,42,100000,100000,177,193,355,375,0.5,0.48582995951417,0.5072115384615384
0.4,15,54,42,100000,100000,228,113,355,375,0.5,0.4370860927152318,0.5072115384615384
0.4,15,55,42,100000,100000,132,83,355,375,0.5,0.40869565217391307,0.5072115384615384
0.4,15,56,42,100000,100000,140,220,355,375,0.5,0.4433497536945813,0.5072115384615384
0.4,15,57,42,100000,100000,101,264,355,375,0.5,0.4305555555555556,0.5072115384615384
0.4,15,58,42,100000,100000,232,222,355,375,0.5,0.4618055555555556,0.5072115384615384
0.4,15,59,42,100000,100000,120,310,355,375,0.5,0.43859649122807015,0.5072115384615384
0.4,15,60,42,100000,100000,241,195,355,375,0.5,0.488,0.5072115384615384
0.4,15,61,42,100000,100000,241,160,355,375,0.5,0.44549763033175355,0.5072115384615384
0.4,15,62,42,100000,100000,186,90,355,375,0.5,0.4049586776859504,0.5072115384615384
0.4,15,63,42,100000,100000,228,120,355,375,0.5,0.43209876543209874,0.5072115384615384
0.4,15,64,42,100000,100000,404,195,355,375,0.5,0.488,0.5072115384615384
0.4,15,65,42,100000,100000,186,112,355,375,0.5,0.4370860927152318,0.5072115384615384
0.4,15,66,42,100000,100000,137,68,355,375,0.5,0.40860215053763443,0.5072115384615384
0.4,15,67,42,100000,100000,159,168,355,375,0.5,0.4636363636363636,0.5072115384615384
0.4,15,68,42,100000,100000,19,17,355,375,0.5,0.35,0.5072115384615384
0.4,15,69,42,100000,100000,234,175,355,375,0.5,0.47161572052401746,0.5072115384615384
0.4,15,70,42,100000,100000,60,73,355,375,0.5,0.3977272727272727,0.5072115384615384
0.4,15,71,42,100000,100000,126,207,355,375,0.5,0.43820224719101125,0.5072115384615384
0.4,15,72,42,100000,100000,253,100,355,375,0.5,0.4233576642335766,0.5072115384615384
0.4,15,73,42,100000,100000,135,74,355,375,0.5,0.40404040404040403,0.5072115384615384
0.4,15,74,42,100000,100000,201,206,355,375,0.5,0.4844961240310077,0.5072115384615384
0.4,15,75,42,100000,100000,125,238,355,375,0.5,0.43820224719101125,0.5072115384615384
0.4,15,76,42,100000,100000,241,116,355,375,0.5,0.4267515923566879,0.5072115384615384
0.4,15,77,42,100000,100000,194,136,355,375,0.5,0.43169398907103823,0.5072115384615384
0.4,15,78,42,100000,100000,63,14,355,375,0.5,0.35,0.5072115384615384
0.4,15,79,42,100000,100000,109,260,355,375,0.5,0.4267515923566879,0.5072115384615384
0.4,15,80,42,100000,100000,70,43,355,375,0.5,0.3559322033898305,0.5072115384615384
0.4,15,81,42,100000,100000,57,35,355,375,0.5,0.2692307692307692,0.5072115384615384
0.4,15,82,42,100000,100000,95,60,355,375,0.5,0.39285714285714285,0.5072115384615384
0.4,15,83,42,100000,100000,29,132,355,375,0.5,0.3,0.5072115384615384
0.4,15,84,42,100000,100000,135,33,355,375,0.5,0.2653061224489796,0.5072115384615384
0.4,15,85,42,100000,100000,204,34,355,375,0.5,0.2653061224489796,0.5072115384615384
0.4,15,86,42,100000,100000,325,173,355,375,0.5,0.4669603524229075,0.5072115384615384
0.4,15,87,42,100000,100000,129,91,355,375,0.5,0.4032258064516129,0.5072115384615384
0.4,15,88,42,100000,100000,377,119,355,375,0.5,0.42857142857142855,0.5072115384615384
0.4,15,89,42,100000,100000,72,72,355,375,0.5,0.40404040404040403,0.5072115384615384
0.4,15,90,42,100000,100000,206,359,355,375,0.5,0.4612794612794613,0.5072115384615384
0.4,15,91,42,100000,100000,76,312,355,375,0.5,0.4107142857142857,0.5072115384615384
0.4,15,92,42,100000,100000,246,119,355,375,0.5,0.42857142857142855,0.5072115384615384
0.4,15,93,42,100000,100000,242,370,355,375,0.5,0.4766081871345029,0.5072115384615384
0.4,15,94,42,100000,100000,279,215,355,375,0.5,0.4620938628158845,0.5072115384615384
0.4,15,95,42,100000,100000,219,131,355,375,0.5,0.43820224719101125,0.5072115384615384
0.4,15,96,42,100000,100000,285,159,355,375,0.5,0.4449760765550239,0.5072115384615384
0.4,15,97,42,100000,100000,79,450,355,375,0.5,0.40869565217391307,0.5072115384615384
0.4,15,98,42,100000,100000,167,378,355,375,0.5,0.4808510638297872,0.5072115384615384
0.4,15,99,42,100000,100000,153,61,355,375,0.5,0.4,0.5072115384615384
0.4,16,0,42,100000,100000,252,270,346,361,0.5,0.4685714285714286,0.4899497487437186
0.4,16,1,42,100000,100000,178,115,346,361,0.5,0.4797297297297297,0.4899497487437186
0.4,16,2,42,100000,100000,14,267,346,361,0.5,0.5,0.4899497487437186
0.4,16,3,42,100000,100000,229,77,346,361,0.5,0.45,0.4899497487437186
0.4,16,4,42,100000,100000,65,126,346,361,0.5,0.4270833333333333,0.4899497487437186
0.4,16,5,42,100000,100000,59,162,346,361,0.5,0.4186046511627907,0.4899497487437186
0.4,16,6,42,100000,100000,194,188,346,361,0.5,0.4330708661417323,0.4899497487437186
0.4,16,7,42,100000,100000,92,140,346,361,0.5,0.5,0.4899497487437186
0.4,16,8,42,100000,100000,19,309,346,361,0.5,0.46153846153846156,0.4899497487437186
0.4,16,9,42,100000,100000,26,200,346,361,0.5,0.4444444444444444,0.4899497487437186
0.4,16,10,42,100000,100000,177,88,346,361,0.5,0.4608695652173913,0.4899497487437186
0.4,16,11,42,100000,100000,134,65,346,361,0.5,0.42045454545454547,0.4899497487437186
0.4,16,12,42,100000,100000,111,35,346,361,0.5,0.40816326530612246,0.4899497487437186
0.4,16,13,42,100000,100000,202,234,346,361,0.5,0.45229681978798586,0.4899497487437186
0.4,16,14,42,100000,100000,137,231,346,361,0.5,0.4690721649484536,0.4899497487437186
0.4,16,15,42,100000,100000,145,164,346,361,0.5,0.4752475247524752,0.4899497487437186
0.4,16,16,42,100000,100000,146,102,346,361,0.5,0.5,0.4899497487437186
0.4,16,17,42,100000,100000,253,115,346,361,0.5,0.4797297297297297,0.4899497487437186
0.4,16,18,42,100000,100000,151,392,346,361,0.5,0.4666666666666667,0.4899497487437186
0.4,16,19,42,100000,100000,164,212,346,361,0.5,0.4351464435146444,0.4899497487437186
0.4,16,20,42,100000,100000,17,222,346,361,0.5,0.43478260869565216,0.4899497487437186
0.4,16,21,42,100000,100000,184,146,346,361,0.5,0.47368421052631576,0.4899497487437186
0.4,16,22,42,100000,100000,256,65,346,361,0.5,0.42045454545454547,0.4899497487437186
0.4,16,23,42,100000,100000,139,276,346,361,0.5,0.46938775510204084,0.4899497487437186
0.4,16,24,42,100000,100000,160,77,346,361,0.5,0.45,0.4899497487437186
0.4,16,25,42,100000,100000,144,301,346,361,0.5,0.4752475247524752,0.4899497487437186
0.4,16,26,42,100000,100000,59,83,346,361,0.5,0.4186046511627907,0.4899497487437186
0.4,16,27,42,100000,100000,188,110,346,361,0.5,0.4927536231884058,0.4899497487437186
0.4,16,28,42,100000,100000,343,153,346,361,0.5,0.472636815920398,0.4899497487437186
0.4,16,29,42,100000,100000,283,49,346,361,0.5,0.4461538461538462,0.4899497487437186
0.4,16,30,42,100000,100000,140,287,346,361,0.5,0.4696969696969697,0.4899497487437186
0.4,16,31,42,100000,100000,108,135,346,361,0.5,0.48026315789473684,0.4899497487437186
0.4,16,32,42,100000,100000,335,436,346,361,0.5,0.4758771929824561,0.4899497487437186
0.4,16,33,42,100000,100000,231,405,346,361,0.5,0.468944099378882,0.4899497487437186
0.4,16,34,42,100000,100000,280,354,346,361,0.5,0.4690721649484536,0.4899497487437186
0.4,16,35,42,100000,100000,28,123,346,361,0.5,0.45,0.4899497487437186
0.4,16,36,42,100000,100000,129,77,346,361,0.5,0.45,0.4899497487437186
0.4,16,37,42,100000,100000,237,60,346,361,0.5,0.43037974683544306,0.4899497487437186
0.4,16,38,42,100000,100000,87,109,346,361,0.5,0.4838709677419355,0.4899497487437186
0.4,16,39,42,100000,100000,229,268,346,361,0.5,0.46855345911949686,0.4899497487437186
0.4,16,40,42,100000,100000,63,229,346,361,0.5,0.43010752688172044,0.4899497487437186
0.4,16,41,42,100000,100000,265,377,346,361,0.5,0.4726775956284153,0.4899497487437186
0.4,16,42,42,100000,100000,95,165,346,361,0.5,0.5,0.4899497487437186
0.4,16,43,42,100000,100000,159,246,346,361,0.5,0.44155844155844154,0.4899497487437186
0.4,16,44,42,100000,100000,242,98,346,361,0.5,0.488,0.4899497487437186
0.4,16,45,42,100000,100000,163,189,346,361,0.5,0.44017094017094016,0.4899497487437186
0.4,16,46,42,100000,100000,68,89,346,361,0.5,0.4444444444444444,0.4899497487437186
0.4,16,47,42,100000,100000,247,206,346,361,0.5,0.45,0.4899497487437186
0.4,16,48,42,100000,100000,213,300,346,361,0.5,0.46464646464646464,0.4899497487437186
0.4,16,49,42,100000,100000,97,227,346,361,0.5,0.4927536231884058,0.4899497487437186
0.4,16,50,42,100000,100000,146,139,346,361,0.5,0.46408839779005523,0.4899497487437186
0.4,16,51,42,100000,100000,41,77,346,361,0.5,0.4482758620689655,0.4899497487437186
0.4,16,52,42,100000,100000,251,62,346,361,0.5,0.42168674698795183,0.4899497487437186
0.4,16,53,42,100000,100000,93,133,346,361,0.5,0.49624060150375937,0.4899497487437186
0.4,16,54,42,100000,100000,133,145,346,361,0.5,0.4708994708994709,0.4899497487437186
0.4,16,55,42,100000,100000,139,116,346,361,0.5,0.48,0.4899497487437186
0.4,16,56,42,100000,100000,247,70,346,361,0.5,0.43010752688172044,0.4899497487437186
0.4,16,57,42,100000,100000,33,179,346,361,0.5,0.45,0.4899497487437186
0.4,16,58,42,100000,100000,152,274,346,361,0.5,0.4666666666666667,0.4899497487437186
0.4,16,59,42,100000,100000,160,181,346,361,0.5,0.44155844155844154,0.4899497487437186
0.4,16,60,42,100000,100000,247,61,346,361,0.5,0.42168674698795183,0.4899497487437186
0.4,16,61,42,100000,100000,135,73,346,361,0.5,0.4329896907216495,0.4899497487437186
0.4,16,62,42,100000,100000,189,120,346,361,0.5,0.48026315789473684,0.4899497487437186
0.4,16,63,42,100000,100000,67,241,346,361,0.5,0.4387755102040816,0.4899497487437186
0.4,16,64,42,100000,100000,138,56,346,361,0.5,0.42857142857142855,0.4899497487437186
0.4,16,65,42,100000,100000,185,97,346,361,0.5,0.4838709677419355,0.4899497487437186
0.4,16,66,42,100000,100000,88,300,346,361,0.5,0.488,0.4899497487437186
0.4,16,67,42,100000,100000,101,187,346,361,0.5,0.4927536231884058,0.4899497487437186
0.4,16,68,42,100000,100000,174,78,346,361,0.5,0.45,0.4899497487437186
0.4,16,69,42,100000,100000,138,416,346,361,0.5,0.4690721649484536,0.4899497487437186
0.4,16,70,42,100000,100000,276,166,346,361,0.5,0.4604651162790698,0.4899497487437186
0.4,16,71,42,100000,100000,89,170,346,361,0.5,0.49206349206349204,0.4899497487437186
0.4,16,72,42,100000,100000,277,349,346,361,0.5,0.4713541666666667,0.4899497487437186
0.4,16,73,42,100000,100000,143,78,346,361,0.5,0.45,0.4899497487437186
0.4,16,74,42,100000,100000,113,184,346,361,0.5,0.4601226993865031,0.4899497487437186
0.4,16,75,42,100000,100000,126,314,346,361,0.5,0.46408839779005523,0.4899497487437186
0.4,16,76,42,100000,100000,131,133,346,361,0.5,0.46511627906976744,0.4899497487437186
0.4,16,77,42,100000,100000,434,299,346,361,0.5,0.4665012406947891,0.4899497487437186
0.4,16,78,42,100000,100000,212,394,346,361,0.5,0.46283783783783783,0.4899497487437186
0.4,16,79,42,100000,100000,36,120,346,361,0.5,0.4117647058823529,0.4899497487437186
0.4,16,80,42,100000,100000,299,145,346,361,0.5,0.4708994708994709,0.4899497487437186
0.4,16,81,42,100000,100000,168,160,346,361,0.5,0.4666666666666667,0.4899497487437186
0.4,16,82,42,100000,100000,134,136,346,361,0.5,0.4685714285714286,0.4899497487437186
0.4,16,83,42,100000,100000,190,155,346,361,0.5,0.4752475247524752,0.4899497487437186
0.4,16,84,42,100000,100000,198,156,346,361,0.5,0.4752475247524752,0.4899497487437186
0.4,16,85,42,100000,100000,159,242,346,361,0.5,0.44155844155844154,0.4899497487437186
0.4,16,86,42,100000,100000,330,62,346,361,0.5,0.42168674698795183,0.4899497487437186
0.4,16,87,42,100000,100000,68,106,346,361,0.5,0.4444444444444444,0.4899497487437186
0.4,16,88,42,100000,100000,199,140,346,361,0.5,0.46703296703296704,0.4899497487437186
0.4,16,89,42,100000,100000,143,85,346,361,0.5,0.45045045045045046,0.4899497487437186
0.4,16,90,42,100000,100000,235,218,346,361,0.5,0.45733788395904434,0.4899497487437186
0.4,16,91,42,100000,100000,261,126,346,361,0.5,0.4601226993865031,0.4899497487437186
0.4,16,92,42,100000,100000,133,155,346,361,0.5,0.4708994708994709,0.4899497487437186
0.4,16,93,42,100000,100000,103,287,346,361,0.5,0.4794520547945205,0.4899497487437186
0.4,16,94,42,100000,100000,145,52,346,361,0.5,0.410958904109589,0.4899497487437186
0.4,16,95,42,100000,100000,251,73,346,361,0.5,0.4329896907216495,0.4899497487437186
0.4,16,96,42,100000,100000,228,24,346,361,0.5,0.45454545454545453,0.4899497487437186
0.4,16,97,42,100000,100000,126,95,346,361,0.5,0.48360655737704916,0.4899497487437186
0.4,16,98,42,100000,100000,263,125,346,361,0.5,0.4601226993865031,0.4899497487437186
0.4,16,99,42,100000,100000,183,133,346,361,0.5,0.46511627906976744,0.4899497487437186
0.4,17,0,42,100000,100000,33,58,372,372,0.5,0.675,0.531328320802005
0.4,17,1,42,100000,100000,94,162,372,372,0.5,0.5537190082644629,0.531328320802005
0.4,17,2,42,100000,100000,134,116,372,372,0.5,0.5405405405405406,0.531328320802005
0.4,17,3,42,100000,100000,194,167,372,372,0.5,0.5450236966824644,0.531328320802005
0.4,17,4,42,100000,100000,140,170,372,372,0.5,0.526595744680851,0.531328320802005
0.4,17,5,42,100000,100000,370,170,372,372,0.5,0.5467289719626168,0.531328320802005
0.4,17,6,42,100000,100000,190,164,372,372,0.5,0.5436893203883495,0.531328320802005
0.4,17,7,42,100000,100000,117,91,372,372,0.5,0.5423728813559322,0.531328320802005
0.4,17,8,42,100000,100000,42,241,372,372,0.5,0.6415094339622641,0.531328320802005
0.4,17,9,42,100000,100000,148,191,372,372,0.5,0.535,0.531328320802005
0.4,17,10,42,100000,100000,224,225,372,372,0.5,0.5754385964912281,0.531328320802005
0.4,17,11,42,100000,100000,156,167,372,372,0.5,0.5458937198067633,0.531328320802005
0.4,17,12,42,100000,100000,255,506,372,372,0.5,0.5789473684210527,0.531328320802005
0.4,17,13,42,100000,100000,138,113,372,372,0.5,0.5347222222222222,0.531328320802005
0.4,17,14,42,100000,100000,41,232,372,372,0.5,0.6346153846153846,0.531328320802005
0.4,17,15,42,100000,100000,180,103,372,372,0.5,0.5263157894736842,0.531328320802005
0.4,17,16,42,100000,100000,397,85,372,372,0.5,0.5566037735849056,0.531328320802005
0.4,17,17,42,100000,100000,151,96,372,372,0.5,0.5537190082644629,0.531328320802005
0.4,17,18,42,100000,100000,35,39,372,372,0.5,0.6590909090909091,0.531328320802005
0.4,17,19,42,100000,100000,95,197,372,372,0.5,0.5537190082644629,0.531328320802005
0.4,17,20,42,100000,100000,131,58,372,372,0.5,0.5833333333333334,0.531328320802005
0.4,17,21,42,100000,100000,231,137,372,372,0.5,0.5411764705882353,0.531328320802005
0.4,17,22,42,100000,100000,230,73,372,372,0.5,0.5652173913043478,0.531328320802005
0.4,17,23,42,100000,100000,314,212,372,372,0.5,0.5849056603773585,0.531328320802005
0.4,17,24,42,100000,100000,119,27,372,372,0.5,0.6451612903225806,0.531328320802005
0.4,17,25,42,100000,100000,149,81,372,372,0.5,0.5588235294117647,0.531328320802005
0.4,17,26,42,100000,100000,129,53,372,372,0.5,0.6060606060606061,0.531328320802005
0.4,17,27,42,100000,100000,206,204,372,372,0.5,0.57421875,0.531328320802005
0.4,17,28,42,100000,100000,187,148,372,372,0.5,0.5268817204301075,0.531328320802005
0.4,17,29,42,100000,100000,187,147,372,372,0.5,0.5268817204301075,0.531328320802005
0.4,17,30,42,100000,100000,203,168,372,372,0.5,0.5471698113207547,0.531328320802005
0.4,17,31,42,100000,100000,128,139,372,372,0.5,0.5411764705882353,0.531328320802005
0.4,17,32,42,100000,100000,165,404,372,372,0.5,0.5467289719626168,0.531328320802005
0.4,17,33,42,100000,100000,319,117,372,372,0.5,0.5436241610738255,0.531328320802005
0.4,17,34,42,100000,100000,157,100,372,372,0.5,0.53125,0.531328320802005
0.4,17,35,42,100000,100000,82,81,372,372,0.5,0.5588235294117647,0.531328320802005
0.4,17,36,42,100000,100000,179,134,372,372,0.5,0.5416666666666666,0.531328320802005
0.4,17,37,42,100000,100000,140,247,372,372,0.5,0.526595744680851,0.531328320802005
0.4,17,38,42,100000,100000,293,157,372,372,0.5,0.5303030303030303,0.531328320802005
0.4,17,39,42,100000,100000,152,137,372,372,0.5,0.5411764705882353,0.531328320802005
0.4,17,40,42,100000,100000,206,244,372,372,0.5,0.5817490494296578,0.531328320802005
0.4,17,41,42,100000,100000,380,179,372,372,0.5,0.5482456140350878,0.531328320802005
0.4,17,42,42,100000,100000,109,48,372,372,0.5,0.631578947368421,0.531328320802005
0.4,17,43,42,100000,100000,284,28,372,372,0.5,0.6176470588235294,0.531328320802005
0.4,17,44,42,100000,100000,290,291,372,372,0.5,0.5522788203753352,0.531328320802005
0.4,17,45,42,100000,100000,92,168,372,372,0.5,0.5462184873949579,0.531328320802005
0.4,17,46,42,100000,100000,330,103,372,372,0.5,0.5263157894736842,0.531328320802005
0.4,17,47,42,100000,100000,57,347,372,372,0.5,0.5833333333333334,0.531328320802005
0.4,17,48,42,100000,100000,90,249,372,372,0.5,0.5384615384615384,0.531328320802005
0.4,17,49,42,100000,100000,82,279,372,372,0.5,0.5566037735849056,0.531328320802005
0.4,17,50,42,100000,100000,214,182,372,372,0.5,0.5541125541125541,0.531328320802005
0.4,17,51,42,100000,100000,178,140,372,372,0.5,0.5314285714285715,0.531328320802005
0.4,17,52,42,100000,100000,224,282,372,372,0.5,0.5754385964912281,0.531328320802005
0.4,17,53,42,100000,100000,135,115,372,372,0.5,0.541095890410959,0.531328320802005
0.4,17,54,42,100000,100000,130,184,372,372,0.5,0.5314285714285715,0.531328320802005
0.4,17,55,42,100000,100000,227,68,372,372,0.5,0.5853658536585366,0.531328320802005
0.4,17,56,42,100000,100000,187,56,372,372,0.5,0.6060606060606061,0.531328320802005
0.4,17,57,42,100000,100000,164,378,372,372,0.5,0.5467289719626168,0.531328320802005
0.4,17,58,42,100000,100000,278,120,372,372,0.5,0.5460526315789473,0.531328320802005
0.4,17,59,42,100000,100000,114,32,372,372,0.5,0.6578947368421053,0.531328320802005
0.4,17,60,42,100000,100000,195,68,372,372,0.5,0.5853658536585366,0.531328320802005
0.4,17,61,42,100000,100000,213,242,372,372,0.5,0.5830258302583026,0.531328320802005
0.4,17,62,42,100000,100000,164,118,372,372,0.5,0.5436241610738255,0.531328320802005
0.4,17,63,42,100000,100000,37,392,372,372,0.5,0.6382978723404256,0.531328320802005
0.4,17,64,42,100000,100000,155,117,372,372,0.5,0.5436241610738255,0.531328320802005
0.4,17,65,42,100000,100000,151,475,372,372,0.5,0.541871921182266,0.531328320802005
0.4,17,66,42,100000,100000,56,195,372,372,0.5,0.5833333333333334,0.531328320802005
0.4,17,67,42,100000,100000,118,139,372,372,0.5,0.525,0.531328320802005
0.4,17,68,42,100000,100000,190,263,372,372,0.5,0.562753036437247,0.531328320802005
0.4,17,69,42,100000,100000,7,154,372,372,0.5,0.7142857142857143,0.531328320802005
0.4,17,70,42,100000,100000,280,216,372,372,0.5,0.5830258302583026,0.531328320802005
0.4,17,71,42,100000,100000,226,122,372,372,0.5,0.5460526315789473,0.531328320802005
0.4,17,72,42,100000,100000,35,533,372,372,0.5,0.6590909090909091,0.531328320802005
0.4,17,73,42,100000,100000,324,135,372,372,0.5,0.5416666666666666,0.531328320802005
0.4,17,74,42,100000,100000,120,201,372,372,0.5,0.5276073619631901,0.531328320802005
0.4,17,75,42,100000,100000,157,129,372,372,0.5,0.5276073619631901,0.531328320802005
0.4,17,76,42,100000,100000,20,291,372,372,0.5,0.6956521739130435,0.531328320802005
0.4,17,77,42,100000,100000,232,146,372,372,0.5,0.5271739130434783,0.531328320802005
0.4,17,78,42,100000,100000,490,304,372,372,0.5,0.55470737913486,0.531328320802005
0.4,17,79,42,100000,100000,49,167,372,372,0.5,0.6129032258064516,0.531328320802005
0.4,17,80,42,100000,100000,203,69,372,372,0.5,0.5568181818181818,0.531328320802005
0.4,17,81,42,100000,100000,289,183,372,372,0.5,0.5541125541125541,0.531328320802005
0.4,17,82,42,100000,100000,164,237,372,372,0.5,0.5467289719626168,0.531328320802005
0.4,17,83,42,100000,100000,79,73,372,372,0.5,0.5652173913043478,0.531328320802005
0.4,17,84,42,100000,100000,90,147,372,372,0.5,0.5384615384615384,0.531328320802005
0.4,17,85,42,100000,100000,106,132,372,372,0.5,0.528169014084507,0.531328320802005
0.4,17,86,42,100000,100000,153,171,372,372,0.5,0.5441176470588235,0.531328320802005
0.4,17,87,42,100000,100000,94,111,372,372,0.5,0.5537190082644629,0.531328320802005
0.4,17,88,42,100000,100000,158,120,372,372,0.5,0.5460526315789473,0.531328320802005
0.4,17,89,42,100000,100000,158,151,372,372,0.5,0.526595744680851,0.531328320802005
0.4,17,90,42,100000,100000,33,87,372,372,0.5,0.675,0.531328320802005
0.4,17,91,42,100000,100000,34,146,372,372,0.5,0.6829268292682927,0.531328320802005
0.4,17,92,42,100000,100000,119,280,372,372,0.5,0.5246913580246914,0.531328320802005
0.4,17,93,42,100000,100000,147,223,372,372,0.5,0.5326633165829145,0.531328320802005
0.4,17,94,42,100000,100000,129,182,372,372,0.5,0.5314285714285715,0.531328320802005
0.4,17,95,42,100000,100000,331,65,372,372,0.5,0.5853658536585366,0.531328320802005
0.4,17,96,42,100000,100000,136,121,372,372,0.5,0.5460526315789473,0.531328320802005
0.4,17,97,42,100000,100000,99,244,372,372,0.5,0.5348837209302325,0.531328320802005
0.4,17,98,42,100000,100000,97,60,372,372,0.5,0.5866666666666667,0.531328320802005
0.4,17,99,42,100000,100000,170,82,372,372,0.5,0.5523809523809524,0.531328320802005
0.4,18,0,42,100000,100000,151,141,365,371,0.5,0.450261780104712,0.4748201438848921
0.4,18,1,42,100000,100000,273,129,365,371,0.5,0.44571428571428573,0.4748201438848921
0.4,18,2,42,100000,100000,77,43,365,371,0.5,0.3620689655172414,0.4748201438848921
0.4,18,3,42,100000,100000,135,121,365,371,0.5,0.46296296296296297,0.4748201438848921
0.4,18,4,42,100000,100000,237,283,365,371,0.5,0.4471299093655589,0.4748201438848921
0.4,18,5,42,100000,100000,223,158,365,371,0.5,0.4460093896713615,0.4748201438848921
0.4,18,6,42,100000,100000,77,293,365,371,0.5,0.4144144144144144,0.4748201438848921
0.4,18,7,42,100000,100000,227,79,365,371,0.5,0.4090909090909091,0.4748201438848921
0.4,18,8,42,100000,100000,145,64,365,371,0.5,0.391304347826087,0.4748201438848921
0.4,18,9,42,100000,100000,309,160,365,371,0.5,0.4470046082949309,0.4748201438848921
0.4,18,10,42,100000,100000,90,229,365,371,0.5,0.4296875,0.4748201438848921
0.4,18,11,42,100000,100000,246,138,365,371,0.5,0.44680851063829785,0.4748201438848921
0.4,18,12,42,100000,100000,29,121,365,371,0.5,0.42857142857142855,0.4748201438848921
0.4,18,13,42,100000,100000,166,126,365,371,0.5,0.4556213017751479,0.4748201438848921
0.4,18,14,42,100000,100000,241,30,365,371,0.5,0.4358974358974359,0.4748201438848921
0.4,18,15,42,100000,100000,155,227,365,371,0.5,0.44954128440366975,0.4748201438848921
0.4,18,16,42,100000,100000,69,242,365,371,0.5,0.41836734693877553,0.4748201438848921
0.4,18,17,42,100000,100000,171,213,365,371,0.5,0.44398340248962653,0.4748201438848921
0.4,18,18,42,100000,100000,138,54,365,371,0.5,0.38666666666666666,0.4748201438848921
0.4,18,19,42,100000,100000,92,145,365,371,0.5,0.42857142857142855,0.4748201438848921
