parameter_alpha,pair_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,16,4,100000,100000,290,81,358,353,0.5,0.49514563106796117,0.48214285714285715
0.4,16,5,100000,100000,113,189,356,379,0.5,0.5246913580246914,0.48514851485148514
0.4,16,6,100000,100000,102,352,363,382,0.5,0.5073529411764706,0.4904306220095694
0.4,16,7,100000,100000,82,150,350,363,0.5,0.49572649572649574,0.516209476309227
0.4,16,8,100000,100000,228,167,367,371,0.5,0.5188679245283019,0.4988009592326139
0.4,16,9,100000,100000,233,182,351,346,0.5,0.47035573122529645,0.484375
0.4,16,10,100000,100000,111,119,378,367,0.5,0.5069444444444444,0.5257985257985258
0.4,16,11,100000,100000,19,148,373,373,0.5,0.5555555555555556,0.508641975308642
0.4,16,12,100000,100000,234,34,371,375,0.5,0.6086956521739131,0.5257985257985258
0.4,16,13,100000,100000,129,84,360,350,0.5,0.5175438596491229,0.5443037974683544
0.4,16,14,100000,100000,289,52,369,371,0.5,0.6086956521739131,0.5074626865671642
0.4,16,15,100000,100000,357,291,354,356,0.5,0.5294117647058824,0.48825065274151436
0.4,16,16,100000,100000,140,9,365,373,0.5,0.7,0.48514851485148514
0.4,16,17,100000,100000,409,80,369,368,0.5,0.5277777777777778,0.5289672544080605
0.4,16,18,100000,100000,5,104,359,356,0.5,0.6,0.4754521963824289
0.4,16,19,100000,100000,170,47,353,350,0.5,0.4626865671641791,0.45925925925925926
0.4,16,20,100000,100000,192,286,352,354,0.5,0.50199203187251,0.5163727959697733
0.4,16,21,100000,100000,108,76,371,363,0.5,0.4519230769230769,0.5135135135135135
0.4,16,22,100000,100000,50,336,368,361,0.5,0.45161290322580644,0.5136476426799007
0.4,16,23,100000,100000,161,272,373,396,0.5,0.5022222222222222,0.5235849056603774
0.4,16,24,100000,100000,137,6,366,364,0.5,0.7142857142857143,0.48370927318295737
0.4,16,25,100000,100000,80,8,358,368,0.5,0.3,0.5175
0.4,16,26,100000,100000,116,69,357,357,0.5,0.4536082474226804,0.4834123222748815
0.4,16,27,100000,100000,92,356,373,376,0.5,0.5555555555555556,0.5241545893719807
0.4,16,28,100000,100000,194,77,359,360,0.5,0.6021505376344086,0.5317460317460317
0.4,16,29,100000,100000,101,317,354,354,0.5,0.5151515151515151,0.5167958656330749
0.4,16,30,100000,100000,249,382,365,349,0.5,0.4952681388012618,0.5443037974683544
0.4,16,31,100000,100000,121,73,368,355,0.5,0.42857142857142855,0.4975247524752475
0.4,16,32,100000,100000,108,160,365,371,0.5,0.572463768115942,0.5190839694656488
0.4,16,33,100000,100000,185,172,385,384,0.5,0.5294117647058824,0.49282296650717705
0.4,16,34,100000,100000,91,75,371,379,0.5,0.46,0.5060827250608273
0.4,16,35,100000,100000,66,130,367,356,0.5,0.4588235294117647,0.49144254278728605
0.4,16,36,100000,100000,172,226,365,376,0.5,0.4769874476987448,0.49521531100478466
0.4,16,37,100000,100000,227,412,379,360,0.5,0.519298245614035,0.5152224824355972
0.4,16,38,100000,100000,253,321,374,359,0.5,0.44846796657381616,0.43596059113300495
0.4,16,39,100000,100000,160,216,360,366,0.5,0.5,0.5
0.4,16,40,100000,100000,222,145,385,368,0.5,0.4351851851851852,0.45
0.4,16,41,100000,100000,187,167,360,360,0.5,0.5022026431718062,0.48426150121065376
0.4,16,42,100000,100000,183,133,346,361,0.5,0.46511627906976744,0.4899497487437186
0.4,16,43,100000,100000,163,187,368,361,0.5,0.58,0.5652173913043478
0.4,16,44,100000,100000,74,372,371,364,0.5,0.4742268041237113,0.5
0.4,16,45,100000,100000,53,75,378,359,0.5,0.515625,0.5422885572139303
0.4,16,46,100000,100000,71,186,362,379,0.5,0.5473684210526316,0.5123762376237624
0.4,16,47,100000,100000,148,217,377,367,0.5,0.4947916666666667,0.5
0.4,16,48,100000,100000,123,253,365,356,0.5,0.4838709677419355,0.5256410256410257
0.4,16,49,100000,100000,316,99,384,375,0.5,0.45774647887323944,0.4879807692307692
0.4,16,50,100000,100000,82,252,374,379,0.5,0.5132743362831859,0.524390243902439
0.4,16,51,100000,100000,64,224,374,387,0.5,0.5681818181818182,0.5024390243902439
0.4,16,52,100000,100000,209,454,362,362,0.5,0.46959459459459457,0.5141388174807198
0.4,16,53,100000,100000,36,7,372,367,0.5,0.6666666666666666,0.5061425061425061
0.4,16,54,100000,100000,99,337,369,380,0.5,0.5071428571428571,0.4681372549019608
0.4,16,55,100000,100000,116,181,350,360,0.5,0.4176470588235294,0.4405940594059406
0.4,16,56,100000,100000,119,63,344,365,0.5,0.47297297297297297,0.4900497512437811
0.4,16,57,100000,100000,185,122,373,372,0.5,0.5030674846625767,0.5135802469135803
0.4,16,58,100000,100000,207,230,370,348,0.5,0.45149253731343286,0.47494033412887826
0.4,16,59,100000,100000,100,28,372,380,0.5,0.5806451612903226,0.5230024213075061
0.4,16,60,100000,100000,156,265,359,371,0.5,0.4419642857142857,0.47029702970297027
0.4,16,61,100000,100000,256,390,379,375,0.5,0.5073746312684366,0.5
0.4,16,62,100000,100000,163,168,379,390,0.5,0.5094339622641509,0.5408653846153846
0.4,16,63,100000,100000,202,46,390,381,0.5,0.5636363636363636,0.5408653846153846
0.4,16,64,100000,100000,124,229,360,370,0.5,0.45977011494252873,0.47368421052631576
0.4,16,65,100000,100000,78,116,370,358,0.5,0.45,0.5012531328320802
0.4,16,66,100000,100000,382,281,375,366,0.5,0.5187165775401069,0.5109489051094891
0.4,16,67,100000,100000,99,168,355,365,0.5,0.4961832061068702,0.47761194029850745
0.4,16,68,100000,100000,196,174,371,361,0.5,0.4851063829787234,0.47619047619047616
0.4,16,69,100000,100000,421,512,391,383,0.5,0.48324514991181655,0.49282296650717705
0.4,16,70,100000,100000,117,181,371,368,0.5,0.506578947368421,0.5124378109452736
0.4,16,71,100000,100000,143,302,365,351,0.5,0.43915343915343913,0.4534313725490196
0.4,16,72,100000,100000,413,85,370,367,0.5,0.5,0.48129675810473815
0.4,16,73,100000,100000,131,44,358,371,0.5,0.5283018867924528,0.5174129353233831
0.4,16,74,100000,100000,207,248,376,379,0.5,0.5353159851301115,0.5147783251231527
0.4,16,75,100000,100000,398,137,365,364,0.5,0.5755813953488372,0.5024875621890548
0.4,16,76,100000,100000,155,94,374,376,0.5,0.48739495798319327,0.5035971223021583
0.4,16,77,100000,100000,237,135,347,373,0.5,0.46706586826347307,0.473551637279597
0.4,16,78,100000,100000,171,288,373,364,0.5,0.5114155251141552,0.52
0.4,16,79,100000,100000,25,229,357,360,0.5,0.5757575757575758,0.4951923076923077
0.4,16,80,100000,100000,92,409,377,380,0.5,0.46616541353383456,0.49406175771971494
0.4,16,81,100000,100000,162,175,386,392,0.5,0.514018691588785,0.5302325581395348
0.4,16,82,100000,100000,183,112,373,370,0.5,0.4805194805194805,0.5037037037037037
0.4,16,83,100000,100000,122,122,380,391,0.5,0.5838926174496645,0.5373493975903615
0.4,16,84,100000,100000,196,143,383,383,0.5,0.5210526315789473,0.5199063231850117
0.4,16,85,100000,100000,22,261,374,389,0.5,0.53125,0.49653579676674364
0.4,16,86,100000,100000,190,91,380,376,0.5,0.464,0.49640287769784175
0.4,16,87,100000,100000,195,152,382,369,0.5,0.5023474178403756,0.49414519906323184
0.4,16,88,100000,100000,168,40,368,357,0.5,0.6122448979591837,0.5396039603960396
0.4,16,89,100000,100000,213,80,383,376,0.5,0.48623853211009177,0.47607655502392343
0.4,16,90,100000,100000,51,116,353,352,0.5,0.46875,0.5282555282555282
0.4,16,91,100000,100000,170,92,366,375,0.5,0.36923076923076925,0.48661800486618007
0.4,16,92,100000,100000,75,218,372,379,0.5,0.5670103092783505,0.5160493827160494
0.4,16,93,100000,100000,410,145,380,395,0.5,0.5561797752808989,0.5330188679245284
0.4,16,94,100000,100000,66,324,364,374,0.5,0.5168539325842697,0.5037220843672456
0.4,16,95,100000,100000,189,49,359,348,0.5,0.4927536231884058,0.5103092783505154
0.4,16,96,100000,100000,122,207,385,384,0.5,0.5894039735099338,0.5679611650485437
0.4,16,97,100000,100000,92,208,343,343,0.5,0.4015151515151515,0.45382585751978893
0.4,16,98,100000,100000,114,364,365,370,0.5,0.4528301886792453,0.4763092269326683
0.4,16,99,100000,100000,94,278,359,368,0.5,0.5338983050847458,0.5272277227722773
0.4,17,0,100000,100000,213,211,372,358,0.5,0.4397163120567376,0.4577114427860697
0.4,17,1,100000,100000,226,65,388,379,0.5,0.5308641975308642,0.5174825174825175
0.4,17,2,100000,100000,90,123,371,364,0.5,0.5130434782608696,0.5452261306532663
0.4,17,3,100000,100000,44,194,360,367,0.5,0.559322033898305,0.46859903381642515
0.4,17,4,100000,100000,75,148,372,369,0.5,0.45454545454545453,0.5247524752475248
0.4,17,5,100000,100000,72,49,377,380,0.5,0.5409836065573771,0.5343137254901961
0.4,17,6,100000,100000,138,284,354,357,0.5,0.4838709677419355,0.5116279069767442
0.4,17,7,100000,100000,27,43,381,393,0.5,0.6857142857142857,0.5574162679425837
0.4,17,8,100000,100000,57,162,353,347,0.5,0.5277777777777778,0.5161290322580645
0.4,17,9,100000,100000,162,176,387,367,0.5,0.51,0.5046948356807511
0.4,17,10,100000,100000,93,18,381,386,0.5,0.5238095238095238,0.5047846889952153
0.4,17,11,100000,100000,180,241,367,365,0.5,0.5130434782608696,0.5164556962025316
0.4,17,12,100000,100000,209,50,385,376,0.5,0.4507042253521127,0.4785714285714286
0.4,17,13,100000,100000,55,79,365,357,0.5,0.4230769230769231,0.46618357487922707
0.4,17,14,100000,100000,160,326,377,358,0.5,0.51,0.5048309178743962
0.4,17,15,100000,100000,225,82,372,380,0.5,0.4722222222222222,0.4841075794621027
0.4,17,16,100000,100000,215,192,375,390,0.5,0.48582995951417,0.495260663507109
0.4,17,17,100000,100000,42,117,380,377,0.5,0.6122448979591837,0.5085158150851582
0.4,17,18,100000,100000,188,226,356,370,0.5,0.45357142857142857,0.47160493827160493
0.4,17,19,100000,100000,142,359,382,380,0.5,0.5384615384615384,0.5178997613365155
0.4,17,20,100000,100000,171,89,389,394,0.5,0.47413793103448276,0.539906103286385
0.4,17,21,100000,100000,254,250,390,377,0.5,0.5524691358024691,0.5503685503685504
0.4,17,22,100000,100000,121,121,355,360,0.5,0.4491017964071856,0.46153846153846156
0.4,17,23,100000,100000,18,300,388,397,0.5,0.6521739130434783,0.5380952380952381
0.4,17,24,100000,100000,203,158,362,382,0.5,0.5024875621890548,0.5141509433962265
0.4,17,25,100000,100000,328,140,375,371,0.5,0.5026178010471204,0.5356265356265356
0.4,17,26,100000,100000,142,390,358,372,0.5,0.4846938775510204,0.5121359223300971
0.4,17,27,100000,100000,291,190,364,359,0.5,0.4980544747081712,0.495
0.4,17,28,100000,100000,48,152,347,355,0.5,0.5072463768115942,0.5088607594936709
0.4,17,29,100000,100000,223,19,387,388,0.5,0.48148148148148145,0.5227817745803357
0.4,17,30,100000,100000,98,132,344,349,0.5,0.45652173913043476,0.45
0.4,17,31,100000,100000,213,96,361,343,0.5,0.49264705882352944,0.4701298701298701
0.4,17,32,100000,100000,155,29,348,356,0.5,0.59375,0.5012987012987012
0.4,17,33,100000,100000,230,82,361,343,0.5,0.47368421052631576,0.5238095238095238
0.4,17,34,100000,100000,340,157,362,361,0.5,0.5098039215686274,0.47002398081534774
0.4,17,35,100000,100000,175,88,368,362,0.5,0.5514018691588785,0.5099502487562189
0.4,17,36,100000,100000,33,314,364,363,0.5,0.5128205128205128,0.5012406947890818
0.4,17,37,100000,100000,180,311,352,343,0.5,0.4666666666666667,0.49624060150375937
0.4,17,38,100000,100000,159,238,371,381,0.5,0.49321266968325794,0.5577395577395577
0.4,17,39,100000,100000,53,69,381,381,0.5,0.5352112676056338,0.47721822541966424
0.4,17,40,100000,100000,157,306,368,387,0.5,0.502283105022831,0.503562945368171
0.4,17,41,100000,100000,73,72,365,364,0.5,0.5164835164835165,0.5188916876574308
0.4,17,42,100000,100000,170,82,372,372,0.5,0.5523809523809524,0.531328320802005
0.4,17,43,100000,100000,189,55,368,363,0.5,0.5972222222222222,0.539440203562341
0.4,17,44,100000,100000,192,177,353,340,0.5,0.44841269841269843,0.49872773536895676
0.4,17,45,100000,100000,233,122,393,386,0.5,0.5246913580246914,0.5130023640661938
0.4,17,46,100000,100000,146,188,371,365,0.5,0.47,0.4634146341463415
0.4,17,47,100000,100000,82,272,362,359,0.5,0.4594594594594595,0.47058823529411764
0.4,17,48,100000,100000,76,179,360,362,0.5,0.4854368932038835,0.5268542199488491
0.4,17,49,100000,100000,168,205,359,357,0.5,0.4778761061946903,0.4742014742014742
0.4,17,50,100000,100000,225,76,375,375,0.5,0.5588235294117647,0.5480769230769231
0.4,17,51,100000,100000,184,133,370,368,0.5,0.5085714285714286,0.491566265060241
0.4,17,52,100000,100000,14,118,387,376,0.5,0.4444444444444444,0.5231143552311436
0.4,17,53,100000,100000,123,181,359,352,0.5,0.49693251533742333,0.49742268041237114
0.4,17,54,100000,100000,84,102,372,368,0.5,0.5315315315315315,0.5358024691358024
0.4,17,55,100000,100000,262,55,371,371,0.5,0.625,0.5130641330166271
0.4,17,56,100000,100000,156,241,369,374,0.5,0.5628140703517588,0.5416666666666666
0.4,17,57,100000,100000,129,177,375,347,0.5,0.5345911949685535,0.5161290322580645
0.4,17,58,100000,100000,99,131,354,362,0.5,0.5,0.5178571428571429
0.4,17,59,100000,100000,261,85,337,359,0.5,0.45454545454545453,0.47512437810945274
0.4,17,60,100000,100000,200,184,354,339,0.5,0.4765625,0.4760705289672544
0.4,17,61,100000,100000,236,183,369,373,0.5,0.5274261603375527,0.5112219451371571
0.4,17,62,100000,100000,87,50,388,374,0.5,0.5373134328358209,0.5423728813559322
0.4,17,63,100000,100000,74,69,367,361,0.5,0.5111111111111111,0.4625
0.4,17,64,100000,100000,72,276,376,371,0.5,0.43617021276595747,0.49391727493917276
0.4,17,65,100000,100000,60,215,351,378,0.5,0.5287356321839081,0.46973365617433416
0.4,17,66,100000,100000,280,229,357,364,0.5,0.44871794871794873,0.4601990049751244
0.4,17,67,100000,100000,112,35,375,395,0.5,0.5384615384615384,0.48226950354609927
0.4,17,68,100000,100000,118,320,390,395,0.5,0.4785276073619632,0.4837962962962963
0.4,17,69,100000,100000,147,79,363,376,0.5,0.5098039215686274,0.5097087378640777
0.4,17,70,100000,100000,57,52,364,367,0.5,0.5846153846153846,0.5176767676767676
0.4,17,71,100000,100000,97,174,362,366,0.5,0.5234375,0.5323383084577115
0.4,17,72,100000,100000,158,195,356,360,0.5,0.49074074074074076,0.48894348894348894
0.4,17,73,100000,100000,55,137,374,367,0.5,0.578125,0.5225
0.4,17,74,100000,100000,418,90,374,374,0.5,0.48760330578512395,0.517814726840855
0.4,17,75,100000,100000,117,102,375,373,0.5,0.5259259259259259,0.5024752475247525
0.4,17,76,100000,100000,148,238,373,376,0.5,0.49748743718592964,0.5117924528301887
0.4,17,77,100000,100000,176,72,371,356,0.5,0.5247524752475248,0.5513784461152882
0.4,17,78,100000,100000,415,102,368,366,0.5,0.48951048951048953,0.4914004914004914
0.4,17,79,100000,100000,266,113,364,372,0.5,0.4930555555555556,0.5375
0.4,17,80,100000,100000,265,93,378,385,0.5,0.4793388429752066,0.46522781774580335
0.4,17,81,100000,100000,257,255,379,384,0.5,0.5225225225225225,0.4951923076923077
0.4,17,82,100000,100000,210,53,369,371,0.5,0.5076923076923077,0.5270935960591133
0.4,17,83,100000,100000,114,314,378,364,0.5,0.5693430656934306,0.5336658354114713
0.4,17,84,100000,100000,96,211,382,375,0.5,0.546875,0.491566265060241
0.4,17,85,100000,100000,114,43,388,375,0.5,0.5172413793103449,0.5216346153846154
0.4,17,86,100000,100000,117,38,359,374,0.5,0.5,0.4801980198019802
0.4,17,87,100000,100000,260,109,362,380,0.5,0.46853146853146854,0.5073170731707317
0.4,17,88,100000,100000,56,87,354,365,0.5,0.36363636363636365,0.4282238442822384
0.4,17,89,100000,100000,111,363,342,341,0.5,0.47651006711409394,0.5052631578947369
0.4,17,90,100000,100000,72,50,378,375,0.5,0.5217391304347826,0.5155875299760192
0.4,17,91,100000,100000,346,298,380,385,0.5,0.5365239294710328,0.5193236714975845
0.4,17,92,100000,100000,197,269,374,372,0.5,0.5038167938931297,0.516209476309227
0.4,17,93,100000,100000,139,367,381,375,0.5,0.46774193548387094,0.5109489051094891
0.4,17,94,100000,100000,152,158,373,388,0.5,0.5445026178010471,0.5024154589371981
0.4,17,95,100000,100000,203,51,366,377,0.5,0.5396825396825397,0.46551724137931033
0.4,17,96,100000,100000,131,36,359,372,0.5,0.4782608695652174,0.44254278728606355
0.4,17,97,100000,100000,97,47,358,356,0.5,0.43283582089552236,0.47880299251870323
0.4,17,98,100000,100000,209,113,357,354,0.5,0.5165562913907285,0.5025252525252525
0.4,17,99,100000,100000,174,102,348,359,0.5,0.3767123287671233,0.47129186602870815
0.4,18,0,100000,100000,32,144,357,365,0.5,0.5142857142857142,0.5586034912718204
0.4,18,1,100000,100000,277,224,358,379,0.5,0.49295774647887325,0.4864864864864865
0.4,18,2,100000,100000,156,210,375,376,0.5,0.5048543689320388,0.5073170731707317
0.4,18,3,100000,100000,173,151,389,381,0.5,0.5,0.5094339622641509
0.4,18,4,100000,100000,208,110,358,377,0.5,0.5606060606060606,0.49122807017543857
0.4,18,5,100000,100000,90,199,368,380,0.5,0.484375,0.541871921182266
0.4,18,6,100000,100000,127,181,346,354,0.5,0.5269461077844312,0.5049019607843137
0.4,18,7,100000,100000,125,122,361,376,0.5,0.5094339622641509,0.47804878048780486
0.4,18,8,100000,100000,64,25,368,349,0.5,0.5294117647058824,0.5142118863049095
0.4,18,9,100000,100000,122,83,345,346,0.5,0.46956521739130436,0.4923469387755102
0.4,18,10,100000,100000,39,219,388,391,0.5,0.5,0.5163551401869159
0.4,18,11,100000,100000,291,168,343,330,0.5,0.45147679324894513,0.4823232323232323
0.4,18,12,100000,100000,258,121,372,375,0.5,0.484472049689441,0.5328467153284672
0.4,18,13,100000,100000,122,121,361,347,0.5,0.5328947368421053,0.5088607594936709
0.4,18,14,100000,100000,128,539,378,377,0.5,0.6050955414012739,0.5225
0.4,18,15,100000,100000,186,28,371,368,0.5,0.5142857142857142,0.4975
0.4,18,16,100000,100000,173,325,378,380,0.5,0.4700854700854701,0.49278846153846156
0.4,18,17,100000,100000,60,52,379,385,0.5,0.4722222222222222,0.5023809523809524
0.4,18,18,100000,100000,207,257,366,374,0.5,0.5107913669064749,0.4913151364764268
0.4,18,19,100000,100000,217,327,384,378,0.5,0.5124555160142349,0.5167464114832536
0.4,18,20,100000,100000,28,262,370,360,0.5,0.4418604651162791,0.48129675810473815
0.4,18,21,100000,100000,65,150,366,362,0.5,0.5487804878048781,0.4900497512437811
0.4,18,22,100000,100000,24,230,380,359,0.5,0.5185185185185185,0.4900497512437811
0.4,18,23,100000,100000,155,78,379,374,0.5,0.5428571428571428,0.508274231678487
0.4,18,24,100000,100000,236,61,392,377,0.5,0.6144578313253012,0.5467625899280576
0.4,18,25,100000,100000,50,179,375,383,0.5,0.43243243243243246,0.5084337349397591
0.4,18,26,100000,100000,100,185,371,364,0.5,0.5867768595041323,0.5447570332480819
0.4,18,27,100000,100000,118,54,370,365,0.5,0.5,0.5238095238095238
0.4,18,28,100000,100000,209,122,355,357,0.5,0.5031055900621118,0.4936708860759494
0.4,18,29,100000,100000,190,189,355,361,0.5,0.5020080321285141,0.5037406483790524
0.4,18,30,100000,100000,421,121,357,361,0.5,0.4662576687116564,0.47858942065491183
0.4,18,31,100000,100000,90,257,364,376,0.5,0.48333333333333334,0.49391727493917276
0.4,18,32,100000,100000,61,39,369,373,0.5,0.5192307692307693,0.4913151364764268
0.4,18,33,100000,100000,117,227,355,368,0.5,0.41899441340782123,0.4720812182741117
0.4,18,34,100000,100000,181,53,368,371,0.5,0.6176470588235294,0.5252525252525253
0.4,18,35,100000,100000,154,258,381,362,0.5,0.518324607329843,0.49627791563275436
0.4,18,36,100000,100000,206,356,387,383,0.5,0.5340909090909091,0.5178997613365155
0.4,18,37,100000,100000,94,15,373,380,0.5,0.5625,0.53125
0.4,18,38,100000,100000,116,158,383,367,0.5,0.5172413793103449,0.46987951807228917
0.4,18,39,100000,100000,290,89,345,379,0.5,0.4807692307692308,0.543424317617866
0.4,18,40,100000,100000,409,122,366,374,0.5,0.49056603773584906,0.5174129353233831
0.4,18,41,100000,100000,335,69,358,362,0.5,0.5227272727272727,0.4803921568627451
0.4,18,42,100000,100000,49,229,365,371,0.5,0.3783783783783784,0.4748201438848921
0.4,18,43,100000,100000,311,111,360,369,0.5,0.5486111111111112,0.49747474747474746
0.4,18,44,100000,100000,41,172,365,374,0.5,0.49019607843137253,0.4876847290640394
0.4,18,45,100000,100000,164,140,367,371,0.5,0.4972972972972973,0.4926829268292683
0.4,18,46,100000,100000,176,130,360,352,0.5,0.40860215053763443,0.46867167919799496
0.4,18,47,100000,100000,65,187,372,378,0.5,0.5393258426966292,0.48201438848920863
0.4,18,48,100000,100000,333,102,365,356,0.5,0.5,0.48
0.4,18,49,100000,100000,142,132,369,362,0.5,0.4673913043478261,0.47474747474747475
0.4,18,50,100000,100000,166,181,362,352,0.5,0.4727272727272727,0.49627791563275436
0.4,18,51,100000,100000,283,214,362,371,0.5,0.5144927536231884,0.49875311720698257
0.4,18,52,100000,100000,139,73,373,383,0.5,0.5444444444444444,0.5
0.4,18,53,100000,100000,104,339,386,383,0.5,0.5037037037037037,0.513189448441247
0.4,18,54,100000,100000,118,165,368,382,0.5,0.44886363636363635,0.49516908212560384
0.4,18,55,100000,100000,146,161,395,390,0.5,0.4642857142857143,0.5080831408775982
0.4,18,56,100000,100000,155,51,355,369,0.5,0.463768115942029,0.5075757575757576
0.4,18,57,100000,100000,42,62,358,360,0.5,0.5,0.5208845208845209
0.4,18,58,100000,100000,52,120,377,365,0.5,0.49230769230769234,0.516209476309227
0.4,18,59,100000,100000,225,180,353,365,0.5,0.44583333333333336,0.47642679900744417
0.4,18,60,100000,100000,164,194,343,360,0.5,0.4351464435146444,0.44274809160305345
0.4,18,61,100000,100000,97,220,377,378,0.5,0.5433070866141733,0.49385749385749383
0.4,18,62,100000,100000,92,130,360,369,0.5,0.4921875,0.5063613231552163
0.4,18,63,100000,100000,68,273,371,364,0.5,0.5340909090909091,0.5138539042821159
0.4,18,64,100000,100000,139,20,328,338,0.5,0.37037037037037035,0.4631043256997455
0.4,18,65,100000,100000,113,83,374,360,0.5,0.5087719298245614,0.5012406947890818
0.4,18,66,100000,100000,80,110,373,378,0.5,0.4722222222222222,0.4987951807228916
0.4,18,67,100000,100000,274,86,346,340,0.5,0.5,0.49746192893401014
0.4,18,68,100000,100000,160,171,389,373,0.5,0.581151832460733,0.5577395577395577
0.4,18,69,100000,100000,77,263,374,372,0.5,0.49,0.5012406947890818
0.4,18,70,100000,100000,208,54,371,374,0.5,0.5714285714285714,0.5225
0.4,18,71,100000,100000,58,236,354,370,0.5,0.5066666666666667,0.49122807017543857
0.4,18,72,100000,100000,223,104,384,371,0.5,0.5547445255474452,0.5036496350364964
0.4,18,73,100000,100000,60,228,373,377,0.5,0.5056179775280899,0.5024154589371981
0.4,18,74,100000,100000,33,141,350,338,0.5,0.55,0.47
0.4,18,75,100000,100000,59,214,344,365,0.5,0.5,0.5239294710327456
0.4,18,76,100000,100000,75,304,357,350,0.5,0.5416666666666666,0.46984924623115576
0.4,18,77,100000,100000,149,157,338,343,0.5,0.5024630541871922,0.46733668341708545
0.4,18,78,100000,100000,57,225,369,371,0.5,0.5616438356164384,0.5340050377833753
0.4,18,79,100000,100000,193,88,368,372,0.5,0.5043478260869565,0.5338345864661654
0.4,18,80,100000,100000,174,230,365,367,0.5,0.4831932773109244,0.5138539042821159
0.4,18,81,100000,100000,367,75,371,374,0.5,0.47115384615384615,0.48905109489051096
0.4,18,82,100000,100000,108,122,343,347,0.5,0.4520547945205479,0.4852941176470588
0.4,18,83,100000,100000,153,171,359,356,0.5,0.48258706467661694,0.5099009900990099
0.4,18,84,100000,100000,267,242,371,393,0.5,0.487012987012987,0.48717948717948717
0.4,18,85,100000,100000,118,116,395,379,0.5,0.5,0.47641509433962265
0.4,18,86,100000,100000,92,189,358,359,0.5,0.584070796460177,0.5452261306532663
0.4,18,87,100000,100000,52,262,373,355,0.5,0.5428571428571428,0.47642679900744417
0.4,18,88,100000,100000,296,391,389,374,0.5,0.5077720207253886,0.47743467933491684
0.4,18,89,100000,100000,349,227,354,362,0.5,0.5049833887043189,0.5215189873417722
0.4,18,90,100000,100000,299,15,352,336,0.5,0.47368421052631576,0.4935064935064935
0.4,18,91,100000,100000,139,187,374,358,0.5,0.4860335195530726,0.5062972292191436
0.4,18,92,100000,100000,253,419,397,394,0.5,0.5212121212121212,0.5232558139534884
0.4,18,93,100000,100000,146,232,375,362,0.5,0.49732620320855614,0.4588235294117647
0.4,18,94,100000,100000,46,133,385,380,0.5,0.509090909090909,0.5106382978723404
0.4,18,95,100000,100000,215,202,344,366,0.5,0.47244094488188976,0.4859335038363171
0.4,18,96,100000,100000,62,145,381,373,0.5,0.4691358024691358,0.4853658536585366
0.4,18,97,100000,100000,104,225,381,381,0.5,0.5692307692307692,0.5414634146341464
0.4,18,98,100000,100000,187,58,356,361,0.5,0.43037974683544306,0.4891041162227603
0.4,18,99,100000,100000,173,108,328,367,0.5,0.4696969696969697,0.4806201550387597
0.4,19,0,100000,100000,76,303,393,381,0.5,0.5666666666666667,0.4858490566037736
0.4,19,1,100000,100000,183,108,383,373,0.5,0.5633802816901409,0.5240384615384616
0.4,19,2,100000,100000,56,122,372,380,0.5,0.4567901234567901,0.5012345679012346
0.4,19,3,100000,100000,16,72,379,370,0.5,0.7222222222222222,0.5278450363196125
0.4,19,4,100000,100000,75,34,358,365,0.5,0.5581395348837209,0.48402948402948404
0.4,19,5,100000,100000,192,45,372,379,0.5,0.6346153846153846,0.5227817745803357
0.4,19,6,100000,100000,134,144,376,391,0.5,0.5574712643678161,0.5
0.4,19,7,100000,100000,163,104,379,379,0.5,0.475177304964539,0.4891566265060241
0.4,19,8,100000,100000,33,25,370,360,0.5,0.7,0.5411471321695761
0.4,19,9,100000,100000,91,120,369,365,0.5,0.4715447154471545,0.48514851485148514
0.4,19,10,100000,100000,84,151,364,370,0.5,0.4628099173553719,0.5124378109452736
0.4,19,11,100000,100000,391,298,364,370,0.5,0.5652173913043478,0.5202020202020202
0.4,19,12,100000,100000,245,98,370,364,0.5,0.5267175572519084,0.5411471321695761
0.4,19,13,100000,100000,125,116,357,358,0.5,0.46060606060606063,0.4758269720101781
0.4,19,14,100000,100000,127,111,365,359,0.5,0.4805194805194805,0.495
0.4,19,15,100000,100000,139,127,363,363,0.5,0.4482758620689655,0.44696969696969696
0.4,19,16,100000,100000,75,335,357,359,0.5,0.5544554455445545,0.5062034739454094
0.4,19,17,100000,100000,94,202,364,374,0.5,0.5503875968992248,0.5202020202020202
0.4,19,18,100000,100000,194,39,374,356,0.5,0.4406779661016949,0.5338345864661654
0.4,19,19,100000,100000,292,138,362,357,0.5,0.4365482233502538,0.455470737913486
0.4,19,20,100000,100000,400,118,355,354,0.5,0.4935064935064935,0.4923469387755102
0.4,19,21,100000,100000,185,232,376,390,0.5,0.49411764705882355,0.48333333333333334
0.4,19,22,100000,100000,260,107,322,346,0.5,0.4925373134328358,0.4805194805194805
0.4,19,23,100000,100000,246,149,381,396,0.5,0.5376344086021505,0.49764150943396224
0.4,19,24,100000,100000,56,76,356,372,0.5,0.5972222222222222,0.5024875621890548
0.4,19,25,100000,100000,69,73,379,377,0.5,0.4891304347826087,0.49391727493917276
0.4,19,26,100000,100000,266,240,350,364,0.5,0.46394984326018807,0.46464646464646464
