parameter_k,pair_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
70,14,14,100000,100000,595,573,805,803,0.5,0.49934980494148246,0.49578820697954273
70,14,15,100000,100000,563,590,796,790,0.5,0.5096685082872928,0.4848116646415553
70,14,16,100000,100000,601,583,817,801,0.5,0.5078328981723238,0.5304659498207885
70,14,17,100000,100000,586,563,787,784,0.5,0.512549537648613,0.4858548585485855
70,14,18,100000,100000,570,584,818,808,0.5,0.5026525198938993,0.5106132075471698
70,14,19,100000,100000,597,577,811,801,0.5,0.4860050890585242,0.5300480769230769
70,14,20,100000,100000,583,577,798,796,0.5,0.533068783068783,0.5109223300970874
70,14,21,100000,100000,549,609,777,790,0.5,0.4761273209549072,0.4735547355473555
70,14,22,100000,100000,607,568,793,805,0.5,0.5151098901098901,0.503001200480192
70,14,23,100000,100000,579,595,804,800,0.5,0.5088919288645691,0.48851269649334944
70,14,24,100000,100000,590,586,784,789,0.5,0.5084525357607282,0.5140758873929009
70,14,25,100000,100000,589,558,788,792,0.5,0.5059132720105125,0.5006119951040392
70,14,26,100000,100000,554,565,780,798,0.5,0.5158620689655172,0.5
70,14,27,100000,100000,596,574,805,806,0.5,0.5066844919786097,0.47613365155131265
70,14,28,100000,100000,586,598,800,800,0.5,0.4899244332493703,0.503015681544029
70,14,29,100000,100000,578,569,800,787,0.5,0.49269588313413015,0.5115151515151515
70,14,30,100000,100000,577,596,785,791,0.5,0.512,0.5061425061425061
70,14,31,100000,100000,567,536,804,799,0.5,0.48021828103683495,0.4784688995215311
70,14,32,100000,100000,580,592,803,806,0.5,0.521970705725699,0.4825511432009627
70,14,33,100000,100000,594,586,804,788,0.5,0.5,0.5006075334143378
70,14,34,100000,100000,567,575,798,804,0.5,0.49540078843626806,0.48086124401913877
70,14,35,100000,100000,571,565,814,818,0.5,0.5416098226466576,0.5159010600706714
70,14,36,100000,100000,561,558,788,797,0.5,0.5211459754433834,0.5212636695018226
70,14,37,100000,100000,575,582,792,803,0.5,0.47692307692307695,0.49760765550239233
70,14,38,100000,100000,560,560,804,809,0.5,0.4716981132075472,0.4834123222748815
70,14,39,100000,100000,606,598,807,801,0.5,0.5214007782101168,0.4969843184559711
70,14,40,100000,100000,564,567,806,807,0.5,0.510840108401084,0.5325443786982249
70,14,41,100000,100000,567,612,802,813,0.5,0.4670886075949367,0.476303317535545
70,14,42,100000,100000,577,607,796,784,0.5,0.5100671140939598,0.4884287454323995
70,14,43,100000,100000,569,563,788,781,0.5,0.5243243243243243,0.5335820895522388
70,14,44,100000,100000,571,548,810,800,0.5,0.4818791946308725,0.48862275449101794
70,14,45,100000,100000,596,590,795,786,0.5,0.4993464052287582,0.4724602203182375
70,14,46,100000,100000,580,557,788,817,0.5,0.489247311827957,0.5090689238210399
70,14,47,100000,100000,569,566,785,786,0.5,0.5209176788124157,0.5055624227441285
70,14,48,100000,100000,555,539,801,806,0.5,0.5114613180515759,0.5065868263473053
70,14,49,100000,100000,569,562,800,804,0.5,0.5054054054054054,0.48982035928143713
70,14,50,100000,100000,593,567,800,801,0.5,0.5187667560321716,0.5035971223021583
70,14,51,100000,100000,591,583,805,802,0.5,0.5019305019305019,0.49455864570737607
70,14,52,100000,100000,600,603,812,803,0.5,0.4980891719745223,0.5089392133492253
70,14,53,100000,100000,592,601,805,803,0.5,0.4968553459119497,0.5035714285714286
70,14,54,100000,100000,542,580,806,800,0.5,0.4898236092265943,0.4874551971326165
70,14,55,100000,100000,527,591,788,791,0.5,0.4971671388101983,0.5286236297198539
70,14,56,100000,100000,573,636,797,801,0.5,0.5297157622739018,0.5288461538461539
70,14,57,100000,100000,558,577,795,791,0.5,0.44503311258278144,0.4686746987951807
70,14,58,100000,100000,526,571,799,796,0.5,0.48206599713055953,0.49158653846153844
70,14,59,100000,100000,580,541,803,812,0.5,0.5219858156028369,0.5580838323353293
70,14,60,100000,100000,573,609,786,785,0.5,0.50066401062417,0.49325153374233127
70,14,61,100000,100000,584,569,786,791,0.5,0.48230668414154654,0.4830097087378641
70,14,62,100000,100000,605,597,814,809,0.5,0.5189873417721519,0.4898688915375447
70,14,63,100000,100000,587,542,797,788,0.5,0.4938101788170564,0.48789346246973364
70,14,64,100000,100000,612,591,798,797,0.5,0.5113350125944585,0.47342995169082125
70,14,65,100000,100000,617,609,798,795,0.5,0.5151133501259446,0.5048426150121066
70,14,66,100000,100000,575,550,792,788,0.5,0.5200573065902578,0.503052503052503
70,14,67,100000,100000,554,572,799,794,0.5,0.5061224489795918,0.4860606060606061
70,14,68,100000,100000,579,554,781,781,0.5,0.49403973509933774,0.5006165228113441
70,14,69,100000,100000,565,589,811,814,0.5,0.5046357615894039,0.523696682464455
70,14,70,100000,100000,591,572,804,794,0.5,0.49466666666666664,0.4867469879518072
70,14,71,100000,100000,564,550,794,813,0.5,0.4726775956284153,0.48854041013269
70,14,72,100000,100000,563,559,809,805,0.5,0.48673740053050396,0.4982248520710059
70,14,73,100000,100000,574,537,813,822,0.5,0.5119549929676512,0.5431952662721894
70,14,74,100000,100000,537,618,801,800,0.5,0.5056179775280899,0.4963855421686747
70,14,75,100000,100000,608,564,785,792,0.5,0.48183041722745623,0.5117139334155364
70,14,76,100000,100000,533,563,797,786,0.5,0.5178826895565093,0.49148418491484186
70,14,77,100000,100000,546,597,798,793,0.5,0.48855989232839836,0.4975609756097561
70,14,78,100000,100000,546,599,793,786,0.5,0.5048678720445062,0.4981729598051157
70,14,79,100000,100000,566,601,794,806,0.5,0.510148849797023,0.5150421179302046
70,14,80,100000,100000,591,568,787,771,0.5,0.5032594524119948,0.49502487562189057
70,14,81,100000,100000,581,597,787,789,0.5,0.4987179487179487,0.5190651906519065
70,14,82,100000,100000,574,616,785,788,0.5,0.5089743589743589,0.528976572133169
70,14,83,100000,100000,610,560,797,795,0.5,0.49273447820343463,0.4795180722891566
70,14,84,100000,100000,571,546,800,803,0.5,0.46461949265687585,0.5239234449760766
70,14,85,100000,100000,556,581,790,800,0.5,0.465359477124183,0.5054151624548736
70,14,86,100000,100000,618,590,806,797,0.5,0.5,0.5186522262334536
70,14,87,100000,100000,591,571,809,812,0.5,0.4839572192513369,0.47523584905660377
70,14,88,100000,100000,570,592,806,803,0.5,0.5073041168658698,0.4934445768772348
70,14,89,100000,100000,612,614,799,796,0.5,0.5049875311720698,0.4915458937198068
70,14,90,100000,100000,564,591,800,798,0.5,0.42820838627700125,0.49282296650717705
70,14,91,100000,100000,592,591,794,806,0.5,0.5039370078740157,0.5096385542168674
70,14,92,100000,100000,602,569,790,801,0.5,0.49017038007863695,0.4825090470446321
70,14,93,100000,100000,585,552,791,796,0.5,0.5253521126760563,0.5079171741778319
70,14,94,100000,100000,549,589,782,773,0.5,0.48582995951417,0.5018495684340321
70,14,95,100000,100000,617,579,797,796,0.5,0.5222513089005235,0.5193236714975845
70,14,96,100000,100000,588,610,783,780,0.5,0.5083440308087291,0.48451053283767037
70,14,97,100000,100000,565,576,788,797,0.5,0.49271523178807947,0.49635036496350365
70,14,98,100000,100000,590,578,781,796,0.5,0.5113788487282463,0.5091575091575091
70,14,99,100000,100000,584,607,799,806,0.5,0.4748743718592965,0.5072115384615384
70,15,0,100000,100000,588,583,803,799,0.5,0.4921052631578947,0.5258103241296519
70,15,1,100000,100000,579,558,819,808,0.5,0.45822454308093996,0.5011961722488039
70,15,2,100000,100000,579,578,778,790,0.5,0.4986559139784946,0.49261083743842365
70,15,3,100000,100000,540,611,822,799,0.5,0.5281899109792285,0.4892344497607656
70,15,4,100000,100000,581,584,792,783,0.5,0.5059920106524634,0.525990099009901
70,15,5,100000,100000,605,579,800,816,0.5,0.5177111716621253,0.49338146811071
70,15,6,100000,100000,573,585,801,802,0.5,0.506056527590848,0.4855421686746988
70,15,7,100000,100000,615,562,800,804,0.5,0.508724832214765,0.5191846522781774
70,15,8,100000,100000,562,551,795,795,0.5,0.5013550135501355,0.5418181818181819
70,15,9,100000,100000,593,588,788,801,0.5,0.49871134020618557,0.5060386473429952
70,15,10,100000,100000,548,603,791,790,0.5,0.5578034682080925,0.5171149144254279
70,15,11,100000,100000,588,574,792,794,0.5,0.4676165803108808,0.5102781136638452
70,15,12,100000,100000,609,624,795,786,0.5,0.4987593052109181,0.48902439024390243
70,15,13,100000,100000,582,615,792,799,0.5,0.5,0.5072639225181598
70,15,14,100000,100000,604,555,810,803,0.5,0.516,0.5178997613365155
70,15,15,100000,100000,593,602,802,799,0.5,0.503968253968254,0.5204326923076923
70,15,16,100000,100000,580,573,782,794,0.5,0.5182679296346414,0.5061425061425061
70,15,17,100000,100000,576,595,800,808,0.5,0.4751592356687898,0.46539379474940334
70,15,18,100000,100000,565,590,795,799,0.5,0.5013227513227513,0.5289855072463768
70,15,19,100000,100000,589,545,801,800,0.5,0.5284552845528455,0.48612786489746684
70,15,20,100000,100000,548,572,817,808,0.5,0.5062586926286509,0.501779359430605
70,15,21,100000,100000,572,561,782,790,0.5,0.5160857908847185,0.49019607843137253
70,15,22,100000,100000,581,552,795,807,0.5,0.547550432276657,0.5294117647058824
70,15,23,100000,100000,570,534,806,786,0.5,0.5167597765363129,0.5072992700729927
70,15,24,100000,100000,534,580,796,798,0.5,0.5055710306406686,0.524609843937575
70,15,25,100000,100000,555,595,797,798,0.5,0.523876404494382,0.5146341463414634
70,15,26,100000,100000,556,584,809,810,0.5,0.521203830369357,0.5041716328963052
70,15,27,100000,100000,563,538,812,814,0.5,0.4978723404255319,0.5171192443919717
70,15,28,100000,100000,569,627,803,796,0.5,0.5126835781041389,0.50661853188929
70,15,29,100000,100000,584,581,794,770,0.5,0.49416342412451364,0.5172839506172839
70,15,30,100000,100000,573,550,798,802,0.5,0.5304101838755304,0.5223160434258143
70,15,31,100000,100000,584,567,809,805,0.5,0.5112285336856011,0.49522673031026254
70,15,32,100000,100000,581,604,795,782,0.5,0.5214477211796247,0.5208845208845209
70,15,33,100000,100000,593,580,816,804,0.5,0.5136540962288687,0.5148986889153755
70,15,34,100000,100000,560,560,800,801,0.5,0.5158620689655172,0.5270758122743683
70,15,35,100000,100000,594,601,811,803,0.5,0.4936708860759494,0.5095011876484561
70,15,36,100000,100000,570,591,797,784,0.5,0.4794701986754967,0.4810281517747858
70,15,37,100000,100000,570,570,787,811,0.5,0.510958904109589,0.49760191846522783
70,15,38,100000,100000,524,572,802,795,0.5,0.5021337126600285,0.5
70,15,39,100000,100000,586,574,789,784,0.5,0.479539641943734,0.5385556915544676
70,15,40,100000,100000,579,591,798,800,0.5,0.4940554821664465,0.5108695652173914
70,15,41,100000,100000,589,537,809,804,0.5,0.5114613180515759,0.48867699642431467
70,15,42,100000,100000,554,577,789,794,0.5,0.49666221628838453,0.503030303030303
70,15,43,100000,100000,539,619,806,807,0.5,0.5175808720112518,0.46642685851318944
70,15,44,100000,100000,568,590,783,793,0.5,0.48828125,0.48533007334963324
70,15,45,100000,100000,586,590,795,795,0.5,0.519053876478318,0.5249088699878494
70,15,46,100000,100000,600,553,806,811,0.5,0.5027027027027027,0.48444976076555024
70,15,47,100000,100000,551,607,794,779,0.5,0.48153214774281805,0.4944920440636475
70,15,48,100000,100000,604,567,798,789,0.5,0.4987146529562982,0.5
70,15,49,100000,100000,587,560,797,793,0.5,0.5146276595744681,0.5171149144254279
70,15,50,100000,100000,610,591,812,800,0.5,0.5165394402035624,0.5197132616487455
70,15,51,100000,100000,566,563,790,790,0.5,0.5162162162162162,0.46537059538274606
70,15,52,100000,100000,568,586,817,812,0.5,0.4986559139784946,0.48936170212765956
70,15,53,100000,100000,606,566,800,805,0.5,0.5006711409395973,0.5
70,15,54,100000,100000,584,574,783,798,0.5,0.489501312335958,0.4975669099756691
70,15,55,100000,100000,578,602,796,803,0.5,0.47853535353535354,0.4782608695652174
70,15,56,100000,100000,595,576,802,814,0.5,0.5153949129852744,0.5136417556346382
70,15,57,100000,100000,561,577,781,782,0.5,0.472630173564753,0.5067650676506765
70,15,58,100000,100000,563,570,782,779,0.5,0.5074224021592443,0.506815365551425
70,15,59,100000,100000,603,587,816,812,0.5,0.5325520833333334,0.498812351543943
70,15,60,100000,100000,573,577,815,803,0.5,0.5317997293640054,0.4787234042553192
70,15,61,100000,100000,535,551,784,779,0.5,0.5035161744022504,0.5030826140567201
70,15,62,100000,100000,585,563,804,792,0.5,0.5139442231075697,0.5180722891566265
70,15,63,100000,100000,600,584,818,824,0.5,0.4817150063051702,0.4953051643192488
70,15,64,100000,100000,579,593,791,794,0.5,0.49934469200524245,0.5267639902676399
70,15,65,100000,100000,569,556,804,803,0.5,0.5251700680272109,0.5131578947368421
70,15,66,100000,100000,552,592,793,789,0.5,0.4919137466307278,0.5024213075060533
70,15,67,100000,100000,585,582,778,793,0.5,0.4612352168199737,0.4559902200488998
70,15,68,100000,100000,556,576,787,784,0.5,0.47043010752688175,0.5098280098280098
70,15,69,100000,100000,607,580,785,808,0.5,0.506544502617801,0.49101796407185627
70,15,70,100000,100000,607,554,802,791,0.5,0.4973045822102426,0.48
70,15,71,100000,100000,580,607,797,792,0.5,0.4852752880921895,0.4648910411622276
70,15,72,100000,100000,556,583,792,805,0.5,0.503968253968254,0.5132850241545893
70,15,73,100000,100000,566,562,818,819,0.5,0.5095367847411444,0.4811320754716981
70,15,74,100000,100000,558,576,792,789,0.5,0.5376196990424077,0.5410036719706243
70,15,75,100000,100000,597,571,789,795,0.5,0.48243243243243245,0.5006105006105006
70,15,76,100000,100000,576,618,797,797,0.5,0.5077519379844961,0.49097472924187724
70,15,77,100000,100000,588,614,808,787,0.5,0.46360153256704983,0.5053892215568863
70,15,78,100000,100000,583,557,811,800,0.5,0.4830287206266319,0.48259303721488594
70,15,79,100000,100000,596,554,802,795,0.5,0.5150684931506849,0.5023980815347722
70,15,80,100000,100000,625,567,792,788,0.5,0.5460614152202937,0.5369458128078818
70,15,81,100000,100000,600,552,803,806,0.5,0.5511049723756906,0.553421368547419
70,15,82,100000,100000,579,580,800,796,0.5,0.503957783641161,0.5011990407673861
70,15,83,100000,100000,556,567,810,807,0.5,0.5130674002751031,0.49644549763033174
70,15,84,100000,100000,552,603,806,788,0.5,0.5094850948509485,0.5126353790613718
70,15,85,100000,100000,534,592,811,805,0.5,0.5106082036775106,0.4825090470446321
70,15,86,100000,100000,595,599,793,792,0.5,0.5044472681067345,0.4810744810744811
70,15,87,100000,100000,579,588,809,811,0.5,0.5058365758754864,0.5023866348448688
70,15,88,100000,100000,582,610,807,805,0.5,0.49097938144329895,0.4946236559139785
70,15,89,100000,100000,569,548,793,795,0.5,0.502770083102493,0.4807228915662651
70,15,90,100000,100000,584,563,810,825,0.5,0.4966442953020134,0.5023696682464455
70,15,91,100000,100000,562,611,790,807,0.5,0.5543478260869565,0.4824242424242424
70,15,92,100000,100000,546,595,788,793,0.5,0.5049226441631505,0.4713064713064713
70,15,93,100000,100000,579,600,800,813,0.5,0.49097938144329895,0.49521531100478466
70,15,94,100000,100000,587,586,782,779,0.5,0.5304232804232805,0.5260545905707196
70,15,95,100000,100000,611,572,804,816,0.5,0.4948051948051948,0.5106382978723404
70,15,96,100000,100000,592,557,790,791,0.5,0.4899057873485868,0.5097799511002445
70,15,97,100000,100000,598,603,811,807,0.5,0.47322540473225405,0.4911452184179457
70,15,98,100000,100000,572,589,812,810,0.5,0.5121621621621621,0.5160523186682521
70,15,99,100000,100000,558,558,798,806,0.5,0.507482993197279,0.5102781136638452
70,16,0,100000,100000,548,558,785,794,0.5,0.4594222833562586,0.46480582524271846
70,16,1,100000,100000,557,598,797,788,0.5,0.5271966527196653,0.5158536585365854
70,16,2,100000,100000,610,584,822,827,0.5,0.49370277078085645,0.4965197215777262
70,16,3,100000,100000,580,594,791,795,0.5,0.5045161290322581,0.5072815533980582
70,16,4,100000,100000,595,591,792,797,0.5,0.4836683417085427,0.49818621523579204
70,16,5,100000,100000,582,600,784,794,0.5,0.4696774193548387,0.4703748488512696
70,16,6,100000,100000,585,575,796,806,0.5,0.49032258064516127,0.4970131421744325
70,16,7,100000,100000,587,584,798,798,0.5,0.5156657963446475,0.5096852300242131
70,16,8,100000,100000,599,557,786,784,0.5,0.514018691588785,0.4963325183374083
70,16,9,100000,100000,575,585,786,791,0.5,0.5078328981723238,0.5061274509803921
70,16,10,100000,100000,577,559,786,796,0.5,0.5114093959731544,0.49938650306748467
70,16,11,100000,100000,600,578,786,779,0.5,0.5,0.4827586206896552
70,16,12,100000,100000,571,585,788,801,0.5,0.5033557046979866,0.5012106537530266
70,16,13,100000,100000,583,580,799,791,0.5,0.5229960578186597,0.48789346246973364
70,16,14,100000,100000,595,604,784,781,0.5,0.5019011406844106,0.4604938271604938
70,16,15,100000,100000,576,568,787,798,0.5,0.5242718446601942,0.5091352009744214
70,16,16,100000,100000,572,588,792,785,0.5,0.5279255319148937,0.4926289926289926
70,16,17,100000,100000,579,558,776,783,0.5,0.4931693989071038,0.49813664596273294
70,16,18,100000,100000,583,618,785,780,0.5,0.5096277278562259,0.5160493827160494
70,16,19,100000,100000,566,588,786,799,0.5,0.5166444740346205,0.5286935286935287
70,16,20,100000,100000,592,553,801,800,0.5,0.4854771784232365,0.48564593301435405
70,16,21,100000,100000,617,601,782,783,0.5,0.4665841584158416,0.4627594627594628
70,16,22,100000,100000,598,577,812,796,0.5,0.4853503184713376,0.5059952038369304
70,16,23,100000,100000,589,589,800,794,0.5,0.5078125,0.5
70,16,24,100000,100000,613,592,787,790,0.5,0.4851116625310174,0.4987745098039216
70,16,25,100000,100000,591,584,791,787,0.5,0.4883720930232558,0.4562043795620438
70,16,26,100000,100000,595,534,793,789,0.5,0.4838709677419355,0.4878345498783455
70,16,27,100000,100000,578,566,785,790,0.5,0.4884979702300406,0.49938650306748467
70,16,28,100000,100000,568,565,775,784,0.5,0.5155195681511471,0.4832298136645963
70,16,29,100000,100000,572,604,779,774,0.5,0.49029754204398446,0.5111386138613861
70,16,30,100000,100000,529,575,814,805,0.5,0.5079825834542816,0.4946871310507674
70,16,31,100000,100000,581,546,794,797,0.5,0.5294117647058824,0.4842233009708738
70,16,32,100000,100000,593,587,797,798,0.5,0.503242542153048,0.5006060606060606
70,16,33,100000,100000,580,532,793,787,0.5,0.5,0.49572649572649574
70,16,34,100000,100000,587,597,808,810,0.5,0.5285714285714286,0.5207100591715976
70,16,35,100000,100000,566,576,804,807,0.5,0.4954128440366973,0.4827175208581645
70,16,36,100000,100000,567,591,787,787,0.5,0.5060240963855421,0.4969400244798042
70,16,37,100000,100000,547,593,792,801,0.5,0.483695652173913,0.49819059107358266
70,16,38,100000,100000,548,561,784,788,0.5,0.4782016348773842,0.4883148831488315
70,16,39,100000,100000,598,573,797,797,0.5,0.4896907216494845,0.5060240963855421
70,16,40,100000,100000,583,590,803,782,0.5,0.5080645161290323,0.5042735042735043
70,16,41,100000,100000,585,580,804,809,0.5,0.49286640726329445,0.49287410926365793
70,16,42,100000,100000,575,559,803,799,0.5,0.5178082191780822,0.5555555555555556
70,16,43,100000,100000,580,596,786,803,0.5,0.475765306122449,0.4673913043478261
70,16,44,100000,100000,549,575,795,786,0.5,0.4888268156424581,0.5012135922330098
70,16,45,100000,100000,561,583,802,793,0.5,0.4946949602122016,0.47699757869249393
70,16,46,100000,100000,562,586,796,802,0.5,0.48938992042440316,0.4897959183673469
70,16,47,100000,100000,595,586,788,787,0.5,0.4847715736040609,0.4907749077490775
70,16,48,100000,100000,569,585,787,790,0.5,0.48638132295719844,0.5257352941176471
70,16,49,100000,100000,589,584,804,794,0.5,0.49295774647887325,0.5229468599033816
70,16,50,100000,100000,549,584,800,795,0.5,0.47963206307490147,0.49095295536791317
70,16,51,100000,100000,571,565,798,811,0.5,0.4939271255060729,0.48263473053892214
70,16,52,100000,100000,550,567,794,793,0.5,0.5420289855072464,0.5261875761266748
70,16,53,100000,100000,585,577,794,800,0.5,0.49148099606815204,0.4951923076923077
70,16,54,100000,100000,562,599,791,803,0.5,0.4833759590792839,0.48851269649334944
70,16,55,100000,100000,628,594,785,796,0.5,0.4852752880921895,0.4878345498783455
70,16,56,100000,100000,604,577,820,815,0.5,0.5232403718459495,0.4964622641509434
70,16,57,100000,100000,597,575,809,805,0.5,0.5254691689008043,0.49761336515513127
70,16,58,100000,100000,576,567,802,807,0.5,0.5047361299052774,0.4875148632580262
70,16,59,100000,100000,593,556,812,806,0.5,0.49595687331536387,0.4834123222748815
70,16,60,100000,100000,546,569,784,792,0.5,0.5164835164835165,0.47181372549019607
70,16,61,100000,100000,552,571,803,804,0.5,0.5202797202797202,0.4964114832535885
70,16,62,100000,100000,592,577,810,809,0.5,0.49546044098573283,0.5238095238095238
70,16,63,100000,100000,575,601,799,796,0.5,0.5218543046357615,0.5042321644498187
70,16,64,100000,100000,599,571,796,792,0.5,0.49736842105263157,0.5084745762711864
70,16,65,100000,100000,582,591,794,798,0.5,0.5184210526315789,0.5375302663438256
70,16,66,100000,100000,602,563,797,802,0.5,0.5,0.49336550060313633
70,16,67,100000,100000,604,556,817,799,0.5,0.5127860026917901,0.501187648456057
70,16,68,100000,100000,570,589,800,810,0.5,0.4782051282051282,0.5011990407673861
70,16,69,100000,100000,570,600,792,784,0.5,0.49795918367346936,0.518925518925519
70,16,70,100000,100000,559,575,801,798,0.5,0.5046604527296937,0.49819927971188477
70,16,71,100000,100000,599,558,801,789,0.5,0.4960212201591512,0.5194647201946472
70,16,72,100000,100000,594,564,777,771,0.5,0.49738903394255873,0.465
70,16,73,100000,100000,598,607,801,794,0.5,0.4796954314720812,0.4807228915662651
70,16,74,100000,100000,626,547,795,796,0.5,0.49592391304347827,0.4813477737665463
70,16,75,100000,100000,572,584,799,807,0.5,0.528476821192053,0.5252403846153846
70,16,76,100000,100000,629,560,787,786,0.5,0.5154362416107383,0.5036764705882353
70,16,77,100000,100000,578,582,797,805,0.5,0.4469413233458177,0.4746987951807229
70,16,78,100000,100000,579,599,804,786,0.5,0.48556430446194226,0.4909310761789601
70,16,79,100000,100000,584,577,785,795,0.5,0.47307692307692306,0.5042630937880633
70,16,80,100000,100000,586,594,801,810,0.5,0.5256241787122208,0.5156626506024097
70,16,81,100000,100000,540,552,803,805,0.5,0.49449035812672176,0.4904306220095694
70,16,82,100000,100000,584,615,789,784,0.5,0.4780361757105943,0.49693251533742333
70,16,83,100000,100000,556,551,803,801,0.5,0.5161290322580645,0.4987951807228916
70,16,84,100000,100000,591,583,796,813,0.5,0.4948586118251928,0.5142517814726841
70,16,85,100000,100000,586,571,788,784,0.5,0.4631979695431472,0.46798029556650245
70,16,86,100000,100000,555,593,818,809,0.5,0.5217391304347826,0.5059241706161137
70,16,87,100000,100000,541,588,806,804,0.5,0.5076923076923077,0.5023866348448688
70,16,88,100000,100000,545,568,806,792,0.5,0.5268505079825835,0.5133495145631068
70,16,89,100000,100000,592,577,804,801,0.5,0.49673202614379086,0.5234093637454982
70,16,90,100000,100000,553,582,794,796,0.5,0.5101763907734057,0.4836759371221282
70,16,91,100000,100000,606,547,806,799,0.5,0.5245901639344263,0.5246690734055355
70,16,92,100000,100000,571,571,797,808,0.5,0.5106100795755968,0.5120481927710844
70,16,93,100000,100000,584,562,789,780,0.5,0.5060728744939271,0.47718865598027127
70,16,94,100000,100000,560,601,806,798,0.5,0.5053050397877984,0.5107913669064749
70,16,95,100000,100000,567,573,813,806,0.5,0.4918032786885246,0.49278846153846156
70,16,96,100000,100000,572,602,799,787,0.5,0.48148148148148145,0.4665856622114216
70,16,97,100000,100000,573,565,797,796,0.5,0.5120320855614974,0.5048192771084338
70,16,98,100000,100000,620,577,808,813,0.5,0.5185185185185185,0.49700598802395207
70,16,99,100000,100000,552,608,787,784,0.5,0.4871447902571042,0.5122850122850123
70,17,0,100000,100000,586,555,785,782,0.5,0.4941022280471822,0.4797047970479705
70,17,1,100000,100000,564,596,797,793,0.5,0.5195154777927322,0.5211097708082026
70,17,2,100000,100000,562,569,783,790,0.5,0.4821192052980132,0.4914004914004914
70,17,3,100000,100000,554,542,783,797,0.5,0.4978902953586498,0.5242718446601942
70,17,4,100000,100000,582,554,802,798,0.5,0.488,0.5072992700729927
70,17,5,100000,100000,600,560,791,796,0.5,0.5213793103448275,0.5006031363088058
70,17,6,100000,100000,582,551,808,801,0.5,0.5041095890410959,0.4987951807228916
70,17,7,100000,100000,576,557,787,784,0.5,0.5087956698240866,0.5327564894932015
70,17,8,100000,100000,590,549,796,805,0.5,0.4834710743801653,0.49640287769784175
70,17,9,100000,100000,576,587,805,791,0.5,0.5326842837273992,0.5206310679611651
70,17,10,100000,100000,590,578,791,797,0.5,0.5085413929040736,0.4944920440636475
70,17,11,100000,100000,553,608,789,784,0.5,0.511921458625526,0.5190184049079755
70,17,12,100000,100000,598,631,799,801,0.5,0.4987714987714988,0.5126050420168067
70,17,13,100000,100000,588,598,791,795,0.5,0.5201037613488976,0.4841075794621027
70,17,14,100000,100000,557,550,788,809,0.5,0.5020689655172413,0.48856799037304455
70,17,15,100000,100000,610,578,804,794,0.5,0.5103626943005182,0.501207729468599
70,17,16,100000,100000,562,558,799,797,0.5,0.4581151832460733,0.4957780458383595
70,17,17,100000,100000,608,590,795,794,0.5,0.5108556832694764,0.47451456310679613
70,17,18,100000,100000,572,620,802,802,0.5,0.4846938775510204,0.5029868578255675
70,17,19,100000,100000,563,566,803,801,0.5,0.5,0.5101796407185629
70,17,20,100000,100000,536,598,791,789,0.5,0.5028169014084507,0.4745762711864407
70,17,21,100000,100000,577,555,781,772,0.5,0.48738379814077026,0.5031055900621118
70,17,22,100000,100000,564,632,785,783,0.5,0.5225102319236017,0.48451053283767037
70,17,23,100000,100000,557,594,798,795,0.5,0.47513089005235604,0.484375
70,17,24,100000,100000,592,597,787,791,0.5,0.4775,0.47699757869249393
70,17,25,100000,100000,597,593,796,803,0.5,0.5052219321148825,0.4915458937198068
70,17,26,100000,100000,569,572,787,787,0.5,0.5060240963855421,0.5055350553505535
70,17,27,100000,100000,600,557,794,800,0.5,0.4748677248677249,0.4837153196622437
70,17,28,100000,100000,557,543,806,806,0.5,0.5341880341880342,0.5180288461538461
70,17,29,100000,100000,571,566,795,799,0.5,0.5389876880984952,0.4987864077669903
70,17,30,100000,100000,606,568,790,795,0.5,0.5092592592592593,0.4866504854368932
70,17,31,100000,100000,569,584,800,809,0.5,0.49064171122994654,0.525
70,17,32,100000,100000,534,595,814,812,0.5,0.4887323943661972,0.477326968973747
70,17,33,100000,100000,590,574,789,798,0.5,0.5,0.49148418491484186
70,17,34,100000,100000,614,621,813,816,0.5,0.4729891956782713,0.5094339622641509
70,17,35,100000,100000,569,558,802,816,0.5,0.5097493036211699,0.4958481613285884
70,17,36,100000,100000,590,579,808,795,0.5,0.5039267015706806,0.4875148632580262
70,17,37,100000,100000,568,584,805,792,0.5,0.5154362416107383,0.5084745762711864
70,17,38,100000,100000,574,600,790,789,0.5,0.49483204134366926,0.49635036496350365
70,17,39,100000,100000,595,628,799,800,0.5,0.5251256281407035,0.5036057692307693
70,17,40,100000,100000,607,589,783,792,0.5,0.5111695137976346,0.4944920440636475
70,17,41,100000,100000,570,573,828,819,0.5,0.4789473684210526,0.4935972060535506
70,17,42,100000,100000,607,544,797,809,0.5,0.5041322314049587,0.4795673076923077
70,17,43,100000,100000,610,585,788,791,0.5,0.5169270833333334,0.519559902200489
70,17,44,100000,100000,572,560,793,808,0.5,0.5180555555555556,0.501813784764208
70,17,45,100000,100000,572,601,792,790,0.5,0.5019762845849802,0.4951338199513382
70,17,46,100000,100000,616,570,801,795,0.5,0.5025906735751295,0.49144254278728605
70,17,47,100000,100000,625,562,796,795,0.5,0.5039893617021277,0.4891041162227603
70,17,48,100000,100000,557,559,801,798,0.5,0.5013774104683195,0.47836538461538464
