parameter_k,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
70,15,97,42,100000,100000,586,548,789,794,0.5,0.4986187845303867,0.503030303030303
70,15,98,42,100000,100000,622,549,789,794,0.5,0.49793672627235214,0.503030303030303
70,15,99,42,100000,100000,554,577,789,794,0.5,0.49666221628838453,0.503030303030303
70,16,0,42,100000,100000,555,593,803,799,0.5,0.519203413940256,0.5555555555555556
70,16,1,42,100000,100000,553,569,803,799,0.5,0.5229885057471264,0.5555555555555556
70,16,2,42,100000,100000,587,578,803,799,0.5,0.517379679144385,0.5555555555555556
70,16,3,42,100000,100000,582,541,803,799,0.5,0.5183175033921302,0.5555555555555556
70,16,4,42,100000,100000,592,582,803,799,0.5,0.5178335535006605,0.5555555555555556
70,16,5,42,100000,100000,567,573,803,799,0.5,0.5194444444444445,0.5555555555555556
70,16,6,42,100000,100000,607,555,803,799,0.5,0.5165562913907285,0.5555555555555556
70,16,7,42,100000,100000,607,579,803,799,0.5,0.5193298969072165,0.5555555555555556
70,16,8,42,100000,100000,605,557,803,799,0.5,0.5178335535006605,0.5555555555555556
70,16,9,42,100000,100000,572,580,803,799,0.5,0.5178571428571429,0.5555555555555556
70,16,10,42,100000,100000,573,571,803,799,0.5,0.5178571428571429,0.5555555555555556
70,16,11,42,100000,100000,586,592,803,799,0.5,0.517426273458445,0.5555555555555556
70,16,12,42,100000,100000,588,595,803,799,0.5,0.5173333333333333,0.5555555555555556
70,16,13,42,100000,100000,608,539,803,799,0.5,0.5176630434782609,0.5555555555555556
70,16,14,42,100000,100000,618,565,803,799,0.5,0.5182767624020888,0.5555555555555556
70,16,15,42,100000,100000,561,556,803,799,0.5,0.5189340813464236,0.5555555555555556
70,16,16,42,100000,100000,530,597,803,799,0.5,0.5208955223880597,0.5555555555555556
70,16,17,42,100000,100000,611,580,803,799,0.5,0.5185659411011524,0.5555555555555556
70,16,18,42,100000,100000,647,576,803,799,0.5,0.5186136071887034,0.5555555555555556
70,16,19,42,100000,100000,565,607,803,799,0.5,0.5187760778859527,0.5555555555555556
70,16,20,42,100000,100000,582,560,803,799,0.5,0.518918918918919,0.5555555555555556
70,16,21,42,100000,100000,593,615,803,799,0.5,0.5184696569920845,0.5555555555555556
70,16,22,42,100000,100000,575,609,803,799,0.5,0.5178082191780822,0.5555555555555556
70,16,23,42,100000,100000,556,530,803,799,0.5,0.5184135977337111,0.5555555555555556
70,16,24,42,100000,100000,567,600,803,799,0.5,0.5194444444444445,0.5555555555555556
70,16,25,42,100000,100000,607,610,803,799,0.5,0.5193298969072165,0.5555555555555556
70,16,26,42,100000,100000,569,576,803,799,0.5,0.5172413793103449,0.5555555555555556
70,16,27,42,100000,100000,585,567,803,799,0.5,0.5181695827725438,0.5555555555555556
70,16,28,42,100000,100000,571,584,803,799,0.5,0.517193947730399,0.5555555555555556
70,16,29,42,100000,100000,555,628,803,799,0.5,0.519203413940256,0.5555555555555556
70,16,30,42,100000,100000,566,567,803,799,0.5,0.5194444444444445,0.5555555555555556
70,16,31,42,100000,100000,605,545,803,799,0.5,0.5181695827725438,0.5555555555555556
70,16,32,42,100000,100000,570,582,803,799,0.5,0.5172413793103449,0.5555555555555556
70,16,33,42,100000,100000,565,590,803,799,0.5,0.5187760778859527,0.5555555555555556
70,16,34,42,100000,100000,614,542,803,799,0.5,0.5182679296346414,0.5555555555555556
70,16,35,42,100000,100000,594,608,803,799,0.5,0.5191040843214756,0.5555555555555556
70,16,36,42,100000,100000,572,565,803,799,0.5,0.5178571428571429,0.5555555555555556
70,16,37,42,100000,100000,576,599,803,799,0.5,0.51775956284153,0.5555555555555556
70,16,38,42,100000,100000,563,570,803,799,0.5,0.5188284518828452,0.5555555555555556
70,16,39,42,100000,100000,617,551,803,799,0.5,0.5173333333333333,0.5555555555555556
70,16,40,42,100000,100000,593,586,803,799,0.5,0.5184696569920845,0.5555555555555556
70,16,41,42,100000,100000,586,625,803,799,0.5,0.517426273458445,0.5555555555555556
70,16,42,42,100000,100000,594,592,803,799,0.5,0.5191040843214756,0.5555555555555556
70,16,43,42,100000,100000,596,587,803,799,0.5,0.5196850393700787,0.5555555555555556
70,16,44,42,100000,100000,575,575,803,799,0.5,0.5178082191780822,0.5555555555555556
70,16,45,42,100000,100000,602,570,803,799,0.5,0.5175097276264592,0.5555555555555556
70,16,46,42,100000,100000,577,582,803,799,0.5,0.5177111716621253,0.5555555555555556
70,16,47,42,100000,100000,565,563,803,799,0.5,0.5187760778859527,0.5555555555555556
70,16,48,42,100000,100000,607,532,803,799,0.5,0.517193947730399,0.5555555555555556
70,16,49,42,100000,100000,595,566,803,799,0.5,0.5197368421052632,0.5555555555555556
70,16,50,42,100000,100000,582,609,803,799,0.5,0.518918918918919,0.5555555555555556
70,16,51,42,100000,100000,533,558,803,799,0.5,0.5215453194650818,0.5555555555555556
70,16,52,42,100000,100000,610,568,803,799,0.5,0.5175097276264592,0.5555555555555556
70,16,53,42,100000,100000,549,570,803,799,0.5,0.523121387283237,0.5555555555555556
70,16,54,42,100000,100000,554,543,803,799,0.5,0.519203413940256,0.5555555555555556
70,16,55,42,100000,100000,575,583,803,799,0.5,0.5178082191780822,0.5555555555555556
70,16,56,42,100000,100000,584,589,803,799,0.5,0.5181695827725438,0.5555555555555556
70,16,57,42,100000,100000,591,576,803,799,0.5,0.5171957671957672,0.5555555555555556
70,16,58,42,100000,100000,600,555,803,799,0.5,0.5165562913907285,0.5555555555555556
70,16,59,42,100000,100000,575,619,803,799,0.5,0.5178082191780822,0.5555555555555556
70,16,60,42,100000,100000,596,590,803,799,0.5,0.5196850393700787,0.5555555555555556
70,16,61,42,100000,100000,577,548,803,799,0.5,0.5177111716621253,0.5555555555555556
70,16,62,42,100000,100000,596,600,803,799,0.5,0.5196850393700787,0.5555555555555556
70,16,63,42,100000,100000,596,559,803,799,0.5,0.5191040843214756,0.5555555555555556
70,16,64,42,100000,100000,588,600,803,799,0.5,0.5173333333333333,0.5555555555555556
70,16,65,42,100000,100000,611,567,803,799,0.5,0.5189048239895697,0.5555555555555556
70,16,66,42,100000,100000,587,558,803,799,0.5,0.517379679144385,0.5555555555555556
70,16,67,42,100000,100000,579,594,803,799,0.5,0.5183175033921302,0.5555555555555556
70,16,68,42,100000,100000,535,549,803,799,0.5,0.5207100591715976,0.5555555555555556
70,16,69,42,100000,100000,590,573,803,799,0.5,0.5165562913907285,0.5555555555555556
70,16,70,42,100000,100000,525,585,803,799,0.5,0.5233082706766917,0.5555555555555556
70,16,71,42,100000,100000,606,615,803,799,0.5,0.5193298969072165,0.5555555555555556
70,16,72,42,100000,100000,551,574,803,799,0.5,0.5230547550432276,0.5555555555555556
70,16,73,42,100000,100000,610,563,803,799,0.5,0.5196850393700787,0.5555555555555556
70,16,74,42,100000,100000,575,584,803,799,0.5,0.5178082191780822,0.5555555555555556
70,16,75,42,100000,100000,578,576,803,799,0.5,0.5176630434782609,0.5555555555555556
70,16,76,42,100000,100000,585,558,803,799,0.5,0.5181695827725438,0.5555555555555556
70,16,77,42,100000,100000,567,569,803,799,0.5,0.5194444444444445,0.5555555555555556
70,16,78,42,100000,100000,600,603,803,799,0.5,0.5189048239895697,0.5555555555555556
70,16,79,42,100000,100000,571,567,803,799,0.5,0.517193947730399,0.5555555555555556
70,16,80,42,100000,100000,568,581,803,799,0.5,0.5194444444444445,0.5555555555555556
70,16,81,42,100000,100000,570,597,803,799,0.5,0.5172413793103449,0.5555555555555556
70,16,82,42,100000,100000,550,623,803,799,0.5,0.5230547550432276,0.5555555555555556
70,16,83,42,100000,100000,587,568,803,799,0.5,0.517379679144385,0.5555555555555556
70,16,84,42,100000,100000,588,585,803,799,0.5,0.5173333333333333,0.5555555555555556
70,16,85,42,100000,100000,558,585,803,799,0.5,0.5190409026798307,0.5555555555555556
70,16,86,42,100000,100000,601,585,803,799,0.5,0.5189048239895697,0.5555555555555556
70,16,87,42,100000,100000,551,600,803,799,0.5,0.5230547550432276,0.5555555555555556
70,16,88,42,100000,100000,583,592,803,799,0.5,0.518918918918919,0.5555555555555556
70,16,89,42,100000,100000,593,592,803,799,0.5,0.5184696569920845,0.5555555555555556
70,16,90,42,100000,100000,604,571,803,799,0.5,0.51875808538163,0.5555555555555556
70,16,91,42,100000,100000,616,597,803,799,0.5,0.515802781289507,0.5555555555555556
70,16,92,42,100000,100000,583,543,803,799,0.5,0.518918918918919,0.5555555555555556
70,16,93,42,100000,100000,544,583,803,799,0.5,0.521865889212828,0.5555555555555556
70,16,94,42,100000,100000,550,564,803,799,0.5,0.5230547550432276,0.5555555555555556
70,16,95,42,100000,100000,548,588,803,799,0.5,0.523121387283237,0.5555555555555556
70,16,96,42,100000,100000,599,598,803,799,0.5,0.5189048239895697,0.5555555555555556
70,16,97,42,100000,100000,597,573,803,799,0.5,0.5196850393700787,0.5555555555555556
70,16,98,42,100000,100000,625,565,803,799,0.5,0.5182767624020888,0.5555555555555556
70,16,99,42,100000,100000,575,559,803,799,0.5,0.5178082191780822,0.5555555555555556
70,17,0,42,100000,100000,563,597,797,809,0.5,0.5026881720430108,0.4795673076923077
70,17,1,42,100000,100000,565,581,797,809,0.5,0.5033467202141901,0.4795673076923077
70,17,2,42,100000,100000,569,587,797,809,0.5,0.5013262599469496,0.4795673076923077
70,17,3,42,100000,100000,573,565,797,809,0.5,0.5019815059445178,0.4795673076923077
70,17,4,42,100000,100000,604,570,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,5,42,100000,100000,548,579,797,809,0.5,0.5041322314049587,0.4795673076923077
70,17,6,42,100000,100000,603,598,797,809,0.5,0.49373433583959897,0.4795673076923077
70,17,7,42,100000,100000,565,573,797,809,0.5,0.5033467202141901,0.4795673076923077
70,17,8,42,100000,100000,570,573,797,809,0.5,0.5013262599469496,0.4795673076923077
70,17,9,42,100000,100000,572,534,797,809,0.5,0.5049226441631505,0.4795673076923077
70,17,10,42,100000,100000,615,560,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,11,42,100000,100000,607,581,797,809,0.5,0.4954954954954955,0.4795673076923077
70,17,12,42,100000,100000,560,562,797,809,0.5,0.5020242914979757,0.4795673076923077
70,17,13,42,100000,100000,593,572,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,14,42,100000,100000,590,558,797,809,0.5,0.5033467202141901,0.4795673076923077
70,17,15,42,100000,100000,557,554,797,809,0.5,0.5040871934604905,0.4795673076923077
70,17,16,42,100000,100000,543,553,797,809,0.5,0.5055555555555555,0.4795673076923077
70,17,17,42,100000,100000,538,551,797,809,0.5,0.5056022408963585,0.4795673076923077
70,17,18,42,100000,100000,581,594,797,809,0.5,0.4961139896373057,0.4795673076923077
70,17,19,42,100000,100000,582,588,797,809,0.5,0.4961139896373057,0.4795673076923077
70,17,20,42,100000,100000,586,603,797,809,0.5,0.4929757343550447,0.4795673076923077
70,17,21,42,100000,100000,600,578,797,809,0.5,0.4954954954954955,0.4795673076923077
70,17,22,42,100000,100000,554,562,797,809,0.5,0.5040983606557377,0.4795673076923077
70,17,23,42,100000,100000,575,573,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,24,42,100000,100000,567,585,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,25,42,100000,100000,597,562,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,26,42,100000,100000,531,588,797,809,0.5,0.5035460992907801,0.4795673076923077
70,17,27,42,100000,100000,576,550,797,809,0.5,0.5040871934604905,0.4795673076923077
70,17,28,42,100000,100000,598,575,797,809,0.5,0.4961139896373057,0.4795673076923077
70,17,29,42,100000,100000,569,590,797,809,0.5,0.5013262599469496,0.4795673076923077
70,17,30,42,100000,100000,556,573,797,809,0.5,0.5040871934604905,0.4795673076923077
70,17,31,42,100000,100000,560,582,797,809,0.5,0.5020242914979757,0.4795673076923077
70,17,32,42,100000,100000,567,556,797,809,0.5,0.5026881720430108,0.4795673076923077
70,17,33,42,100000,100000,618,639,797,809,0.5,0.4897959183673469,0.4795673076923077
70,17,34,42,100000,100000,578,572,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,35,42,100000,100000,541,567,797,809,0.5,0.505586592178771,0.4795673076923077
70,17,36,42,100000,100000,587,595,797,809,0.5,0.4929936305732484,0.4795673076923077
70,17,37,42,100000,100000,582,571,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,38,42,100000,100000,567,573,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,39,42,100000,100000,602,580,797,809,0.5,0.4954954954954955,0.4795673076923077
70,17,40,42,100000,100000,572,576,797,809,0.5,0.5019815059445178,0.4795673076923077
70,17,41,42,100000,100000,604,587,797,809,0.5,0.4936548223350254,0.4795673076923077
70,17,42,42,100000,100000,586,604,797,809,0.5,0.4929757343550447,0.4795673076923077
70,17,43,42,100000,100000,627,586,797,809,0.5,0.49363867684478374,0.4795673076923077
70,17,44,42,100000,100000,568,582,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,45,42,100000,100000,538,619,797,809,0.5,0.5056022408963585,0.4795673076923077
70,17,46,42,100000,100000,562,550,797,809,0.5,0.5040871934604905,0.4795673076923077
70,17,47,42,100000,100000,610,576,797,809,0.5,0.49548387096774194,0.4795673076923077
70,17,48,42,100000,100000,581,575,797,809,0.5,0.4961139896373057,0.4795673076923077
70,17,49,42,100000,100000,594,602,797,809,0.5,0.494949494949495,0.4795673076923077
70,17,50,42,100000,100000,625,605,797,809,0.5,0.49135802469135803,0.4795673076923077
70,17,51,42,100000,100000,591,577,797,809,0.5,0.49548387096774194,0.4795673076923077
70,17,52,42,100000,100000,578,572,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,53,42,100000,100000,578,614,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,54,42,100000,100000,528,596,797,809,0.5,0.504297994269341,0.4795673076923077
70,17,55,42,100000,100000,562,518,797,809,0.5,0.5036284470246735,0.4795673076923077
70,17,56,42,100000,100000,610,605,797,809,0.5,0.49135802469135803,0.4795673076923077
70,17,57,42,100000,100000,584,565,797,809,0.5,0.5019815059445178,0.4795673076923077
70,17,58,42,100000,100000,616,601,797,809,0.5,0.4919053549190536,0.4795673076923077
70,17,59,42,100000,100000,559,566,797,809,0.5,0.5020297699594046,0.4795673076923077
70,17,60,42,100000,100000,568,583,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,61,42,100000,100000,585,569,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,62,42,100000,100000,518,601,797,809,0.5,0.5036284470246735,0.4795673076923077
70,17,63,42,100000,100000,553,574,797,809,0.5,0.5040983606557377,0.4795673076923077
70,17,64,42,100000,100000,591,542,797,809,0.5,0.5055555555555555,0.4795673076923077
70,17,65,42,100000,100000,583,565,797,809,0.5,0.5019815059445178,0.4795673076923077
70,17,66,42,100000,100000,587,559,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,67,42,100000,100000,584,540,797,809,0.5,0.5048678720445062,0.4795673076923077
70,17,68,42,100000,100000,546,573,797,809,0.5,0.5041436464088398,0.4795673076923077
70,17,69,42,100000,100000,605,584,797,809,0.5,0.4929757343550447,0.4795673076923077
70,17,70,42,100000,100000,548,554,797,809,0.5,0.5041322314049587,0.4795673076923077
70,17,71,42,100000,100000,581,608,797,809,0.5,0.4961139896373057,0.4795673076923077
70,17,72,42,100000,100000,598,530,797,809,0.5,0.5035460992907801,0.4795673076923077
70,17,73,42,100000,100000,568,592,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,74,42,100000,100000,606,597,797,809,0.5,0.49373433583959897,0.4795673076923077
70,17,75,42,100000,100000,555,576,797,809,0.5,0.5040871934604905,0.4795673076923077
70,17,76,42,100000,100000,572,588,797,809,0.5,0.5019815059445178,0.4795673076923077
70,17,77,42,100000,100000,594,598,797,809,0.5,0.494949494949495,0.4795673076923077
70,17,78,42,100000,100000,573,569,797,809,0.5,0.5026385224274407,0.4795673076923077
70,17,79,42,100000,100000,611,630,797,809,0.5,0.49086479902557856,0.4795673076923077
70,17,80,42,100000,100000,602,559,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,81,42,100000,100000,588,633,797,809,0.5,0.49363867684478374,0.4795673076923077
70,17,82,42,100000,100000,586,595,797,809,0.5,0.4929757343550447,0.4795673076923077
70,17,83,42,100000,100000,565,560,797,809,0.5,0.5033467202141901,0.4795673076923077
70,17,84,42,100000,100000,603,598,797,809,0.5,0.49373433583959897,0.4795673076923077
70,17,85,42,100000,100000,604,567,797,809,0.5,0.5026385224274407,0.4795673076923077
70,17,86,42,100000,100000,596,562,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,87,42,100000,100000,585,586,797,809,0.5,0.4954954954954955,0.4795673076923077
70,17,88,42,100000,100000,592,570,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,89,42,100000,100000,571,590,797,809,0.5,0.5013227513227513,0.4795673076923077
70,17,90,42,100000,100000,586,566,797,809,0.5,0.5026385224274407,0.4795673076923077
70,17,91,42,100000,100000,583,553,797,809,0.5,0.5020242914979757,0.4795673076923077
70,17,92,42,100000,100000,612,555,797,809,0.5,0.5026881720430108,0.4795673076923077
70,17,93,42,100000,100000,583,561,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,94,42,100000,100000,608,573,797,809,0.5,0.5019710906701709,0.4795673076923077
70,17,95,42,100000,100000,560,576,797,809,0.5,0.5020242914979757,0.4795673076923077
70,17,96,42,100000,100000,620,589,797,809,0.5,0.4943109987357775,0.4795673076923077
70,17,97,42,100000,100000,583,560,797,809,0.5,0.5033377837116155,0.4795673076923077
70,17,98,42,100000,100000,618,616,797,809,0.5,0.49086479902557856,0.4795673076923077
70,17,99,42,100000,100000,607,544,797,809,0.5,0.5041322314049587,0.4795673076923077
70,18,0,42,100000,100000,587,571,811,811,0.5,0.5092592592592593,0.5210084033613446
70,18,1,42,100000,100000,542,572,811,811,0.5,0.5120910384068279,0.5210084033613446
70,18,2,42,100000,100000,574,565,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,3,42,100000,100000,582,568,811,811,0.5,0.5079575596816976,0.5210084033613446
70,18,4,42,100000,100000,583,567,811,811,0.5,0.5086092715231788,0.5210084033613446
70,18,5,42,100000,100000,595,590,811,811,0.5,0.5064766839378239,0.5210084033613446
70,18,6,42,100000,100000,580,579,811,811,0.5,0.507323568575233,0.5210084033613446
70,18,7,42,100000,100000,557,540,811,811,0.5,0.509641873278237,0.5210084033613446
70,18,8,42,100000,100000,587,558,811,811,0.5,0.5092592592592593,0.5210084033613446
70,18,9,42,100000,100000,550,555,811,811,0.5,0.5126404494382022,0.5210084033613446
70,18,10,42,100000,100000,569,586,811,811,0.5,0.5087956698240866,0.5210084033613446
70,18,11,42,100000,100000,594,551,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,12,42,100000,100000,558,548,811,811,0.5,0.510989010989011,0.5210084033613446
70,18,13,42,100000,100000,565,587,811,811,0.5,0.510899182561308,0.5210084033613446
70,18,14,42,100000,100000,603,588,811,811,0.5,0.5089743589743589,0.5210084033613446
70,18,15,42,100000,100000,607,613,811,811,0.5,0.5057179161372299,0.5210084033613446
70,18,16,42,100000,100000,575,595,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,17,42,100000,100000,563,598,811,811,0.5,0.510899182561308,0.5210084033613446
70,18,18,42,100000,100000,583,589,811,811,0.5,0.5086092715231788,0.5210084033613446
70,18,19,42,100000,100000,558,573,811,811,0.5,0.510989010989011,0.5210084033613446
70,18,20,42,100000,100000,576,609,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,21,42,100000,100000,555,595,811,811,0.5,0.5132127955493742,0.5210084033613446
70,18,22,42,100000,100000,601,545,811,811,0.5,0.5116279069767442,0.5210084033613446
70,18,23,42,100000,100000,521,556,811,811,0.5,0.514792899408284,0.5210084033613446
70,18,24,42,100000,100000,619,586,811,811,0.5,0.5043914680050188,0.5210084033613446
70,18,25,42,100000,100000,585,594,811,811,0.5,0.5092592592592593,0.5210084033613446
70,18,26,42,100000,100000,579,618,811,811,0.5,0.507323568575233,0.5210084033613446
70,18,27,42,100000,100000,571,566,811,811,0.5,0.5087483176312247,0.5210084033613446
70,18,28,42,100000,100000,582,600,811,811,0.5,0.5079575596816976,0.5210084033613446
70,18,29,42,100000,100000,580,572,811,811,0.5,0.507323568575233,0.5210084033613446
70,18,30,42,100000,100000,619,605,811,811,0.5,0.5055900621118012,0.5210084033613446
70,18,31,42,100000,100000,544,610,811,811,0.5,0.5127478753541076,0.5210084033613446
70,18,32,42,100000,100000,557,581,811,811,0.5,0.5103163686382394,0.5210084033613446
70,18,33,42,100000,100000,569,579,811,811,0.5,0.5087956698240866,0.5210084033613446
70,18,34,42,100000,100000,560,560,811,811,0.5,0.5116279069767442,0.5210084033613446
70,18,35,42,100000,100000,583,550,811,811,0.5,0.5087483176312247,0.5210084033613446
70,18,36,42,100000,100000,575,614,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,37,42,100000,100000,601,556,811,811,0.5,0.5086092715231788,0.5210084033613446
70,18,38,42,100000,100000,583,554,811,811,0.5,0.5073041168658698,0.5210084033613446
70,18,39,42,100000,100000,560,563,811,811,0.5,0.5116279069767442,0.5210084033613446
70,18,40,42,100000,100000,605,586,811,811,0.5,0.5089743589743589,0.5210084033613446
70,18,41,42,100000,100000,608,598,811,811,0.5,0.5050632911392405,0.5210084033613446
70,18,42,42,100000,100000,569,564,811,811,0.5,0.5087956698240866,0.5210084033613446
70,18,43,42,100000,100000,529,558,811,811,0.5,0.5153284671532846,0.5210084033613446
70,18,44,42,100000,100000,590,616,811,811,0.5,0.5078534031413613,0.5210084033613446
70,18,45,42,100000,100000,598,570,811,811,0.5,0.5064599483204134,0.5210084033613446
70,18,46,42,100000,100000,600,566,811,811,0.5,0.5065104166666666,0.5210084033613446
70,18,47,42,100000,100000,579,575,811,811,0.5,0.507323568575233,0.5210084033613446
70,18,48,42,100000,100000,540,591,811,811,0.5,0.5158045977011494,0.5210084033613446
70,18,49,42,100000,100000,571,585,811,811,0.5,0.5087483176312247,0.5210084033613446
70,18,50,42,100000,100000,590,549,811,811,0.5,0.5080862533692723,0.5210084033613446
70,18,51,42,100000,100000,537,578,811,811,0.5,0.5151079136690647,0.5210084033613446
70,18,52,42,100000,100000,517,578,811,811,0.5,0.5141579731743666,0.5210084033613446
70,18,53,42,100000,100000,565,550,811,811,0.5,0.510899182561308,0.5210084033613446
70,18,54,42,100000,100000,562,570,811,811,0.5,0.5116279069767442,0.5210084033613446
70,18,55,42,100000,100000,578,573,811,811,0.5,0.5066666666666667,0.5210084033613446
70,18,56,42,100000,100000,576,574,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,57,42,100000,100000,536,625,811,811,0.5,0.5144092219020173,0.5210084033613446
70,18,58,42,100000,100000,579,571,811,811,0.5,0.507323568575233,0.5210084033613446
70,18,59,42,100000,100000,558,584,811,811,0.5,0.510989010989011,0.5210084033613446
70,18,60,42,100000,100000,561,577,811,811,0.5,0.5116279069767442,0.5210084033613446
70,18,61,42,100000,100000,603,578,811,811,0.5,0.5089743589743589,0.5210084033613446
70,18,62,42,100000,100000,564,593,811,811,0.5,0.510899182561308,0.5210084033613446
70,18,63,42,100000,100000,579,575,811,811,0.5,0.507323568575233,0.5210084033613446
70,18,64,42,100000,100000,577,582,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,65,42,100000,100000,571,569,811,811,0.5,0.5087483176312247,0.5210084033613446
70,18,66,42,100000,100000,573,583,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,67,42,100000,100000,586,584,811,811,0.5,0.5092592592592593,0.5210084033613446
70,18,68,42,100000,100000,573,606,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,69,42,100000,100000,574,592,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,70,42,100000,100000,565,574,811,811,0.5,0.510899182561308,0.5210084033613446
70,18,71,42,100000,100000,602,626,811,811,0.5,0.5089743589743589,0.5210084033613446
70,18,72,42,100000,100000,560,594,811,811,0.5,0.5116279069767442,0.5210084033613446
70,18,73,42,100000,100000,541,544,811,811,0.5,0.5158045977011494,0.5210084033613446
70,18,74,42,100000,100000,574,572,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,75,42,100000,100000,599,603,811,811,0.5,0.5083655083655083,0.5210084033613446
70,18,76,42,100000,100000,575,565,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,77,42,100000,100000,601,557,811,811,0.5,0.5092592592592593,0.5210084033613446
70,18,78,42,100000,100000,548,584,811,811,0.5,0.5141242937853108,0.5210084033613446
70,18,79,42,100000,100000,589,593,811,811,0.5,0.5072083879423329,0.5210084033613446
70,18,80,42,100000,100000,598,550,811,811,0.5,0.5087483176312247,0.5210084033613446
70,18,81,42,100000,100000,554,593,811,811,0.5,0.5132127955493742,0.5210084033613446
70,18,82,42,100000,100000,576,577,811,811,0.5,0.5094086021505376,0.5210084033613446
70,18,83,42,100000,100000,581,618,811,811,0.5,0.5073041168658698,0.5210084033613446
70,18,84,42,100000,100000,570,583,811,811,0.5,0.5080862533692723,0.5210084033613446
70,18,85,42,100000,100000,594,562,811,811,0.5,0.5078534031413613,0.5210084033613446
70,18,86,42,100000,100000,553,599,811,811,0.5,0.5132496513249651,0.5210084033613446
70,18,87,42,100000,100000,559,614,811,811,0.5,0.5116598079561042,0.5210084033613446
70,18,88,42,100000,100000,590,543,811,811,0.5,0.5116598079561042,0.5210084033613446
70,18,89,42,100000,100000,564,562,811,811,0.5,0.510899182561308,0.5210084033613446
70,18,90,42,100000,100000,556,624,811,811,0.5,0.509641873278237,0.5210084033613446
70,18,91,42,100000,100000,623,581,811,811,0.5,0.5050632911392405,0.5210084033613446
70,18,92,42,100000,100000,596,564,811,811,0.5,0.5078534031413613,0.5210084033613446
70,18,93,42,100000,100000,571,581,811,811,0.5,0.5087483176312247,0.5210084033613446
70,18,94,42,100000,100000,548,595,811,811,0.5,0.5141242937853108,0.5210084033613446
70,18,95,42,100000,100000,599,580,811,811,0.5,0.5083655083655083,0.5210084033613446
70,18,96,42,100000,100000,541,571,811,811,0.5,0.5158045977011494,0.5210084033613446
70,18,97,42,100000,100000,544,584,811,811,0.5,0.5127478753541076,0.5210084033613446
70,18,98,42,100000,100000,604,574,811,811,0.5,0.5089974293059126,0.5210084033613446
70,18,99,42,100000,100000,559,585,811,811,0.5,0.5116598079561042,0.5210084033613446
70,19,0,42,100000,100000,574,602,797,797,0.5,0.5131233595800525,0.5254854368932039
70,19,1,42,100000,100000,557,573,797,797,0.5,0.5114709851551957,0.5254854368932039
70,19,2,42,100000,100000,536,612,797,797,0.5,0.514726507713885,0.5254854368932039
70,19,3,42,100000,100000,566,563,797,797,0.5,0.5114709851551957,0.5254854368932039
70,19,4,42,100000,100000,577,582,797,797,0.5,0.5137254901960784,0.5254854368932039
70,19,5,42,100000,100000,575,591,797,797,0.5,0.5130890052356021,0.5254854368932039
70,19,6,42,100000,100000,575,596,797,797,0.5,0.5130890052356021,0.5254854368932039
70,19,7,42,100000,100000,588,573,797,797,0.5,0.5112582781456954,0.5254854368932039
70,19,8,42,100000,100000,565,555,797,797,0.5,0.51440329218107,0.5254854368932039
70,19,9,42,100000,100000,593,615,797,797,0.5,0.5178571428571429,0.5254854368932039
70,19,10,42,100000,100000,569,589,797,797,0.5,0.5119047619047619,0.5254854368932039
70,19,11,42,100000,100000,531,584,797,797,0.5,0.5177809388335705,0.5254854368932039
70,19,12,42,100000,100000,557,535,797,797,0.5,0.5185714285714286,0.5254854368932039
70,19,13,42,100000,100000,565,597,797,797,0.5,0.5099866844207723,0.5254854368932039
